Wavelength (nm),Rx (dB),Tx (dB)
1529.663282,-34.4291793,-0.0813287
1529.665718,-34.7038638,-0.0877351
1529.668155,-35.5373191,-0.0745366
1529.670591,-36.3234379,-0.0678386
1529.673028,-37.0652481,-0.071136
1529.675464,-38.0165296,-0.0758062
1529.677901,-39.2108689,-0.0832201
1529.680337,-40.406383,-0.0877041
1529.682774,-40.4849439,-0.0778525
1529.68521,-40.2626016,-0.0829104
1529.687647,-40.7319196,-0.0919231
1529.690083,-40.3111582,-0.081647
1529.69252,-40.2978587,-0.0721182
1529.694956,-40.3939563,-0.0711154
1529.697393,-40.0923606,-0.0693104
1529.699829,-40.1461501,-0.0877298
1529.702266,-40.041008,-0.0820409
1529.704702,-40.1683068,-0.0731152
1529.707138,-40.3586757,-0.073427
1529.709575,-40.6913871,-0.0797962
1529.712011,-39.5766987,-0.0751804
1529.714448,-38.607702,-0.0742549
1529.716884,-37.7495937,-0.0784441
1529.719321,-36.8642312,-0.0820435
1529.721757,-35.2842194,-0.0816876
1529.724194,-33.9571593,-0.0730415
1529.72663,-32.6343553,-0.0877753
1529.729067,-31.5764242,-0.0769354
1529.731503,-30.7824934,-0.0801736
1529.73394,-30.0953176,-0.0810178
1529.736376,-29.5370071,-0.0684286
1529.738813,-29.3950684,-0.0804034
1529.741249,-29.2068827,-0.0866435
1529.743686,-29.2455962,-0.0787396
1529.746122,-29.8625588,-0.0765274
1529.748559,-30.5232025,-0.0829594
1529.750995,-31.7924005,-0.0770094
1529.753432,-33.9633643,-0.0752468
1529.755868,-37.9251821,-0.0678067
1529.758304,-43.3401511,-0.0807021
1529.760741,-38.7512117,-0.0715301
1529.763177,-32.9698004,-0.0754792
1529.765614,-28.2886823,-0.0810126
1529.76805,-24.9907769,-0.0762192
1529.770487,-22.4398789,-0.0803524
1529.772923,-20.251809,-0.1098176
1529.77536,-18.3256488,-0.1254514
1529.777796,-16.6660211,-0.1474609
1529.780233,-15.1798629,-0.1897974
1529.782669,-13.8357362,-0.2253274
1529.785106,-12.5954046,-0.2692439
1529.787542,-11.4242468,-0.3278121
1529.789979,-10.4456001,-0.4038817
1529.792415,-9.5192381,-0.4778127
1529.794852,-8.7073552,-0.5725464
1529.797288,-7.9551293,-0.6772962
1529.799725,-7.2536602,-0.7932104
1529.802161,-6.6309173,-0.9145378
1529.804598,-6.0399377,-1.0399139
1529.807034,-5.5811632,-1.1652385
1529.80947,-5.096931,-1.3102398
1529.811907,-4.7063292,-1.4644155
1529.814343,-4.3268318,-1.615751
1529.81678,-4.0144636,-1.7506911
1529.819216,-3.7071095,-1.8992404
1529.821653,-3.4470815,-2.0330164
1529.824089,-3.2224142,-2.1784486
1529.826526,-3.0211247,-2.3042155
1529.828962,-2.8289769,-2.4205386
1529.831399,-2.6951525,-2.5333372
1529.833835,-2.5555281,-2.6390129
1529.836272,-2.4605443,-2.713193
1529.838708,-2.3441199,-2.7993244
1529.841145,-2.2795262,-2.8753988
1529.843581,-2.2131616,-2.9222336
1529.846018,-2.1732142,-2.9460556
1529.848454,-2.1618425,-2.9853494
1529.850891,-2.1140266,-2.9851378
1529.853327,-2.1376515,-2.9931767
1529.855764,-2.1617521,-2.9794967
1529.8582,-2.2017224,-2.9406692
1529.860637,-2.2409683,-2.90783
1529.863073,-2.2861332,-2.8457445
1529.865509,-2.40605,-2.7695711
1529.867946,-2.4746342,-2.6933633
1529.870382,-2.5727822,-2.610486
1529.872819,-2.7406643,-2.5091775
1529.875255,-2.8687196,-2.3933854
1529.877692,-3.0521406,-2.2725622
1529.880128,-3.2549672,-2.1544378
1529.882565,-3.4773892,-2.0176548
1529.885001,-3.737444,-1.8827624
1529.887438,-4.0146869,-1.7394907
1529.889874,-4.3249439,-1.6019273
1529.892311,-4.6732805,-1.4613048
1529.894747,-5.0679865,-1.3280268
1529.897184,-5.4894801,-1.2047133
1529.89962,-5.966997,-1.0755262
1529.902057,-6.4619117,-0.9457009
1529.904493,-7.0177954,-0.8380928
1529.90693,-7.6292242,-0.7402025
1529.909366,-8.2731758,-0.6532082
1529.911803,-8.9468093,-0.5625756
1529.914239,-9.6919958,-0.4837271
1529.916675,-10.5117946,-0.418581
1529.919112,-11.3724086,-0.3523149
1529.921548,-12.2857967,-0.2914983
1529.923985,-13.2469127,-0.252307
1529.926421,-14.2740771,-0.2222908
1529.928858,-15.3774329,-0.1947307
1529.931294,-16.5148522,-0.1728281
1529.933731,-17.7322331,-0.1516599
1529.936167,-19.0294403,-0.134953
1529.938604,-20.2752421,-0.1249493
1529.94104,-21.6438213,-0.104982
1529.943477,-23.0814745,-0.0970417
1529.945913,-24.5527712,-0.1005022
1529.94835,-25.9756804,-0.096929
1529.950786,-27.455488,-0.0881358
1529.953223,-28.8703738,-0.0936364
1529.955659,-30.0769635,-0.0923393
1529.958096,-31.1432801,-0.0855839
1529.960532,-31.9491602,-0.0837669
1529.962969,-32.7622932,-0.0849871
1529.965405,-33.086617,-0.0805368
1529.967841,-33.2215842,-0.0813605
1529.970278,-33.2146861,-0.0837962
1529.972714,-33.0714278,-0.0863828
1529.975151,-32.8083229,-0.0839958
1529.977587,-32.3993668,-0.0826244
1529.980024,-32.2446868,-0.0856984
1529.98246,-32.0529617,-0.0867107
1529.984897,-31.9229889,-0.0834602
1529.987333,-31.7271686,-0.0832604
1529.98977,-31.7057142,-0.0803759
1529.992206,-31.8298966,-0.0732685
1529.994643,-31.9619723,-0.0732756
1529.997079,-32.1594158,-0.0775947
1529.999516,-32.4700275,-0.0796781
1530.001952,-32.8605458,-0.0727785
1530.004389,-33.4713761,-0.0739243
1530.006825,-34.2732511,-0.0808613
1530.009262,-35.2751056,-0.0811562
1530.011698,-36.1952414,-0.0804312
1530.014135,-37.2138983,-0.0813615
1530.016571,-38.4284375,-0.0815561
1530.019007,-39.6689923,-0.0781488
1530.021444,-41.0438,-0.0734618
1530.02388,-41.6646032,-0.0794174
1530.026317,-41.8342752,-0.0726818
1530.028753,-41.9662327,-0.0834604
1530.03119,-41.4842026,-0.0918423
1530.033626,-40.4873308,-0.0868993
1530.036063,-39.5508443,-0.0885681
1530.038499,-38.9282231,-0.0822107
1530.040936,-38.9207613,-0.0832915
1530.043372,-39.0477557,-0.0828168
1530.045809,-39.1381107,-0.0839261
1530.048245,-38.9954262,-0.0792548
1530.050682,-39.4899685,-0.0734131
1530.053118,-40.73796,-0.0731312
1530.055555,-41.7806647,-0.0733566
1530.057991,-43.2307257,-0.0826357
1530.060428,-44.6776219,-0.0779383
1530.062864,-46.3205713,-0.0848411
1530.065301,-46.1532668,-0.0837792
1530.067737,-45.0988555,-0.0739202
1530.070173,-43.6714188,-0.0750679
1530.07261,-41.8295206,-0.0794122
1530.075046,-39.8160853,-0.0796121
1530.077483,-38.1613879,-0.0885931
1530.079919,-36.9665918,-0.0815996
1530.082356,-35.8099825,-0.0665998
1530.084792,-35.1829848,-0.0626482
1530.087229,-34.5864459,-0.0786222
1530.089665,-34.0091604,-0.0795658
1530.092102,-33.671774,-0.0842612
1530.094538,-33.4107169,-0.0835186
1530.096975,-33.5206748,-0.0822177
1530.099411,-33.3530279,-0.0839829
1530.101848,-33.3892712,-0.0728249
1530.104284,-33.5651126,-0.0675772
1530.106721,-33.9789544,-0.0767301
1530.109157,-34.6746063,-0.0851197
1530.111594,-35.1196141,-0.0791004
1530.11403,-35.5946801,-0.0747145
1530.116467,-36.0245737,-0.073884
1530.118903,-36.4679865,-0.0732689
1530.121339,-36.7917116,-0.0800137
1530.123776,-37.0299104,-0.0781823
1530.126212,-36.6564573,-0.068253
1530.128649,-36.3739098,-0.0740823
1530.131085,-35.932397,-0.0824907
1530.133522,-35.4723643,-0.0818175
1530.135958,-35.0945794,-0.0694267
1530.138395,-34.5720123,-0.0762379
1530.140831,-33.9134263,-0.0717383
1530.143268,-33.5364569,-0.0683218
1530.145704,-33.3399616,-0.0763802
1530.148141,-33.2042926,-0.0706483
1530.150577,-32.8369973,-0.0826184
1530.153014,-32.8114772,-0.076485
1530.15545,-32.9394109,-0.0835504
1530.157887,-33.5191144,-0.0767979
1530.160323,-33.4874868,-0.0828788
1530.16276,-33.8352083,-0.087153
1530.165196,-34.0410971,-0.0759128
1530.167633,-34.2190045,-0.0783166
1530.170069,-34.6729762,-0.0784418
1530.172505,-35.2049087,-0.0716355
1530.174942,-35.3574746,-0.0814467
1530.177378,-35.653462,-0.0776759
1530.179815,-35.891237,-0.0821201
1530.182251,-35.341956,-0.0821154
1530.184688,-35.6223647,-0.0839961
1530.187124,-35.4618554,-0.0909954
1530.189561,-35.6938769,-0.0904752
1530.191997,-35.2919109,-0.0850855
1530.194434,-35.2102362,-0.0718421
1530.19687,-35.6590192,-0.0808001
1530.199307,-35.7087946,-0.081432
1530.201743,-36.0560191,-0.0668338
1530.20418,-36.9401614,-0.0707365
1530.206616,-37.2426865,-0.0733871
1530.209053,-38.3246789,-0.0701054
1530.211489,-39.7814042,-0.0733499
1530.213926,-40.9088234,-0.0872838
1530.216362,-42.4435844,-0.083089
1530.218799,-44.1045967,-0.0840635
1530.221235,-44.3027118,-0.080693
1530.223671,-42.2466282,-0.0665942
1530.226108,-40.5465539,-0.0723842
1530.228544,-38.8737634,-0.0692095
1530.230981,-37.1528417,-0.0760456
1530.233417,-35.650666,-0.0809419
1530.235854,-34.684384,-0.072935
1530.23829,-33.8290762,-0.0665464
1530.240727,-32.9524934,-0.0735969
1530.243163,-32.4676374,-0.0787194
1530.2456,-32.2005534,-0.0696313
1530.248036,-31.8292987,-0.0735754
1530.250473,-31.8005294,-0.0812431
1530.252909,-31.8699042,-0.096241
1530.255346,-32.1362627,-0.0814245
1530.257782,-32.3628217,-0.0801028
1530.260219,-32.4902135,-0.0755026
1530.262655,-33.2633514,-0.0677533
1530.265092,-34.0085662,-0.070208
1530.267528,-34.783552,-0.0720137
1530.269965,-35.7193404,-0.0767859
1530.272401,-36.9161325,-0.0743439
1530.274837,-38.4095273,-0.0708527
1530.277274,-39.9648723,-0.0744529
1530.27971,-40.5309734,-0.0717513
1530.282147,-40.6138733,-0.0700488
1530.284583,-40.2160968,-0.0718383
1530.28702,-39.4491896,-0.0703202
1530.289456,-38.9784517,-0.0749812
1530.291893,-38.101238,-0.0749816
1530.294329,-37.9908988,-0.073718
1530.296766,-37.9507003,-0.0725845
1530.299202,-37.8403532,-0.0709996
1530.301639,-37.8537011,-0.0747818
1530.304075,-38.0645269,-0.0678632
1530.306512,-38.3992182,-0.0751113
1530.308948,-38.5172281,-0.0816581
1530.311385,-37.9641037,-0.0782918
1530.313821,-36.9180698,-0.0820939
1530.316258,-35.5880266,-0.0751944
1530.318694,-34.0407466,-0.0681173
1530.321131,-32.4987431,-0.0745512
1530.323567,-31.160882,-0.0836592
1530.326003,-30.2410207,-0.0821087
1530.32844,-29.529487,-0.0751444
1530.330876,-28.8639372,-0.0782581
1530.333313,-28.4308931,-0.083634
1530.335749,-28.3327808,-0.0901053
1530.338186,-28.4812107,-0.0909519
1530.340622,-29.1702257,-0.0813657
1530.343059,-30.5501198,-0.0803957
1530.345495,-33.1181725,-0.0734289
1530.347932,-37.7199998,-0.070146
1530.350368,-41.1518377,-0.0773774
1530.352805,-36.7423459,-0.0763386
1530.355241,-29.6829452,-0.0778133
1530.357678,-25.2058423,-0.0868083
1530.360114,-21.8842076,-0.1050103
1530.362551,-19.15073,-0.1340242
1530.364987,-16.8728581,-0.1619178
1530.367424,-14.9134158,-0.201425
1530.36986,-13.1933072,-0.256522
1530.372297,-11.6539814,-0.33
1530.374733,-10.2650117,-0.4318877
1530.377169,-9.029266,-0.5487996
1530.379606,-7.9223423,-0.6918264
1530.382042,-6.933315,-0.8634727
1530.384479,-6.0338477,-1.065841
1530.386915,-5.2672437,-1.2806142
1530.389352,-4.5719403,-1.5171379
1530.391788,-3.9552728,-1.7925074
1530.394225,-3.4159207,-2.083822
1530.396661,-2.9369076,-2.368214
1530.399098,-2.5247272,-2.6785432
1530.401534,-2.1613678,-2.9907921
1530.403971,-1.8514356,-3.2981469
1530.406407,-1.5899768,-3.6163637
1530.408844,-1.3464421,-3.9473373
1530.41128,-1.1673519,-4.245396
1530.413717,-0.9904785,-4.5380433
1530.416153,-0.82826,-4.8218687
1530.41859,-0.6951618,-5.0936393
1530.421026,-0.5707761,-5.349387
1530.423463,-0.4748974,-5.5917865
1530.425899,-0.3629898,-5.8067295
1530.428335,-0.3054577,-6.0046617
1530.430772,-0.2529537,-6.1989737
1530.433208,-0.1930909,-6.3426006
1530.435645,-0.1540653,-6.4918039
1530.438081,-0.1369254,-6.6165659
1530.440518,-0.1015114,-6.7178189
1530.442954,-0.089509,-6.7916665
1530.445391,-0.0731677,-6.8431373
1530.447827,-0.0632623,-6.8683951
1530.450264,-0.0605617,-6.8837473
1530.4527,-0.0583296,-6.8821908
1530.455137,-0.0468811,-6.8329607
1530.457573,-0.0559284,-6.7914759
1530.46001,-0.0942694,-6.7122234
1530.462446,-0.1378466,-6.5912201
1530.464883,-0.1625722,-6.4929675
1530.467319,-0.1898424,-6.3581171
1530.469756,-0.2343139,-6.2073291
1530.472192,-0.3012471,-6.0242304
1530.474629,-0.3566696,-5.8264269
1530.477065,-0.4490391,-5.6218765
1530.479501,-0.5414855,-5.4138103
1530.481938,-0.6503244,-5.1560799
1530.484374,-0.7567493,-4.9164079
1530.486811,-0.9251452,-4.637939
1530.489247,-1.08454,-4.3436461
1530.491684,-1.2490621,-4.0707961
1530.49412,-1.4476727,-3.7782084
1530.496557,-1.6886641,-3.4847261
1530.498993,-1.9422174,-3.1817438
1530.50143,-2.245839,-2.8870133
1530.503866,-2.6170513,-2.6128201
1530.506303,-2.9758123,-2.3357179
1530.508739,-3.4104619,-2.0636733
1530.511176,-3.8656831,-1.8123929
1530.513612,-4.4195317,-1.5816969
1530.516049,-5.0173826,-1.3724855
1530.518485,-5.643712,-1.1567477
1530.520922,-6.3621041,-0.9923033
1530.523358,-7.1143329,-0.8138316
1530.525795,-7.9025075,-0.6808858
1530.528231,-8.8206541,-0.5667815
1530.530668,-9.7553582,-0.4816729
1530.533104,-10.7605481,-0.3994314
1530.53554,-11.7928169,-0.3331313
1530.537977,-12.9147001,-0.2798887
1530.540413,-14.0716294,-0.2268826
1530.54285,-15.2405981,-0.1955989
1530.545286,-16.3776566,-0.1575263
1530.547723,-17.639503,-0.1500354
1530.550159,-18.8572657,-0.1370526
1530.552596,-20.097379,-0.1263997
1530.555032,-21.2323634,-0.1257151
1530.557469,-22.4808149,-0.1101276
1530.559905,-23.5206967,-0.1055663
1530.562342,-24.5020636,-0.1021694
1530.564778,-25.2516161,-0.0951727
1530.567215,-25.9876171,-0.0884423
1530.569651,-26.431005,-0.1005318
1530.572088,-26.9887346,-0.0970376
1530.574524,-27.2046001,-0.0991504
1530.576961,-27.2877018,-0.0948598
1530.579397,-27.4815904,-0.0967957
1530.581834,-27.6763079,-0.0949275
1530.58427,-27.7394753,-0.0991215
1530.586706,-27.8187572,-0.1115628
1530.589143,-28.0135574,-0.0949478
1530.591579,-28.0414905,-0.0854114
1530.594016,-28.1776076,-0.0834523
1530.596452,-28.4972952,-0.0814902
1530.598889,-28.8182311,-0.0809649
1530.601325,-29.022865,-0.0828223
1530.603762,-29.7643038,-0.08191
1530.606198,-30.0749832,-0.0827426
1530.608635,-30.6911336,-0.0710314
1530.611071,-31.7706706,-0.0833101
1530.613508,-32.4276544,-0.0881784
1530.615944,-33.4379186,-0.0893431
1530.618381,-34.670169,-0.0927339
1530.620817,-35.8850937,-0.0928966
1530.623254,-37.2031696,-0.086002
1530.62569,-38.5937631,-0.0876897
1530.628127,-40.0975254,-0.0865503
1530.630563,-41.2746664,-0.0890434
1530.633,-41.9545796,-0.098036
1530.635436,-41.9085504,-0.0872291
1530.637872,-42.3981006,-0.0824634
1530.640309,-42.1960999,-0.0900013
1530.642745,-41.312101,-0.0854841
1530.645182,-41.4565279,-0.0821883
1530.647618,-41.7323461,-0.0863478
1530.650055,-42.2720546,-0.085609
1530.652491,-43.1034987,-0.0791794
1530.654928,-44.431634,-0.0853813
1530.657364,-45.8879159,-0.0906986
1530.659801,-46.6289182,-0.0852526
1530.662237,-46.4843769,-0.0871174
1530.664674,-45.4649864,-0.0925287
1530.66711,-43.6206093,-0.0902097
1530.669547,-41.6003409,-0.0890292
1530.671983,-40.1190867,-0.0841119
1530.67442,-39.0754192,-0.0923064
1530.676856,-37.3195594,-0.0955488
1530.679293,-36.1725294,-0.0879629
1530.681729,-35.1826206,-0.088861
1530.684166,-34.4928718,-0.0867043
1530.686602,-34.0726834,-0.0940028
1530.689038,-33.4437495,-0.0997079
1530.691475,-33.2225823,-0.0837944
1530.693911,-32.9242872,-0.0856021
1530.696348,-32.6311129,-0.0931389
1530.698784,-32.6052646,-0.0909188
1530.701221,-32.513666,-0.0913904
1530.703657,-32.7275012,-0.0866319
1530.706094,-32.9204039,-0.0874531
1530.70853,-33.2484328,-0.0875703
1530.710967,-33.8149859,-0.0854887
1530.713403,-34.3115771,-0.0854166
1530.71584,-34.5675055,-0.0855873
1530.718276,-34.9321309,-0.0877269
1530.720713,-35.6770198,-0.0874423
1530.723149,-36.0892582,-0.0847339
1530.725586,-36.0855609,-0.0837132
1530.728022,-36.3826754,-0.0857112
1530.730459,-36.7101265,-0.0859343
1530.732895,-36.6947124,-0.0899407
1530.735332,-36.4897486,-0.0940316
1530.737768,-36.1281781,-0.0932614
1530.740204,-35.8441622,-0.0924094
1530.742641,-35.6881291,-0.0937983
1530.745077,-35.314138,-0.0907851
1530.747514,-35.1332337,-0.0927877
1530.74995,-34.8782344,-0.0941056
1530.752387,-34.7114611,-0.0887452
1530.754823,-34.8252928,-0.0793951
1530.75726,-34.8180333,-0.0827656
1530.759696,-34.9017317,-0.0876139
1530.762133,-35.3213478,-0.0818067
1530.764569,-35.46528,-0.0805614
1530.767006,-35.6775574,-0.0898131
1530.769442,-36.2308626,-0.0872707
1530.771879,-36.9400135,-0.0846984
1530.774315,-37.2500762,-0.0766182
1530.776752,-37.2668959,-0.0824662
1530.779188,-37.4411682,-0.0880019
1530.781625,-37.2035275,-0.0825472
1530.784061,-37.2799687,-0.0766893
1530.786498,-37.4992558,-0.070124
1530.788934,-36.980037,-0.072632
1530.79137,-36.6654432,-0.0863705
1530.793807,-36.5663668,-0.0932486
1530.796243,-36.846454,-0.0880919
1530.79868,-36.867196,-0.083884
1530.801116,-37.001223,-0.0786476
1530.803553,-37.1427788,-0.0811476
1530.805989,-37.6615876,-0.0809154
1530.808426,-38.153983,-0.0902636
1530.810862,-39.2168516,-0.0826384
1530.813299,-40.577969,-0.0833694
1530.815735,-41.9429036,-0.0819503
1530.818172,-44.6547493,-0.081673
1530.820608,-48.292571,-0.0842654
1530.823045,-50.2485628,-0.0788757
1530.825481,-50.4286362,-0.0802609
1530.827918,-47.1199875,-0.0933337
1530.830354,-43.3580844,-0.0821688
1530.832791,-41.3336173,-0.084477
1530.835227,-39.1353222,-0.081862
1530.837664,-37.6723192,-0.0798445
1530.8401,-36.5154016,-0.0882715
1530.842536,-35.6205799,-0.0859411
1530.844973,-34.7246085,-0.097563
1530.847409,-34.0882035,-0.0911933
1530.849846,-33.7906229,-0.0923662
1530.852282,-33.2602961,-0.09709
1530.854719,-33.1487886,-0.0860422
1530.857155,-32.9558437,-0.0921552
1530.859592,-33.0669269,-0.0840344
1530.862028,-33.3132831,-0.0850743
1530.864465,-33.6063757,-0.089744
1530.866901,-33.9034104,-0.0880113
1530.869338,-34.6765749,-0.0914301
1530.871774,-35.5556015,-0.0938061
1530.874211,-36.4588064,-0.0819177
1530.876647,-37.5859535,-0.0921839
1530.879084,-39.0389533,-0.0848755
1530.88152,-39.7176522,-0.0872231
1530.883957,-40.2240242,-0.0775696
1530.886393,-41.3652201,-0.0881172
1530.88883,-43.2700968,-0.0979392
1530.891266,-42.7896919,-0.0804444
1530.893702,-41.5776796,-0.0904348
1530.896139,-41.8471906,-0.0877779
1530.898575,-40.6501737,-0.0833358
1530.901012,-40.2865051,-0.0806972
1530.903448,-40.207716,-0.0748204
1530.905885,-40.35664,-0.0756021
1530.908321,-40.6891595,-0.0887801
1530.910758,-41.4230947,-0.0860103
1530.913194,-40.4732274,-0.0871215
1530.915631,-40.0994611,-0.0889287
1530.918067,-38.5647047,-0.0770694
1530.920504,-37.7389313,-0.087998
1530.92294,-36.2756778,-0.0849496
1530.925377,-34.385872,-0.0816861
1530.927813,-33.4445094,-0.0908358
1530.93025,-32.4720478,-0.0856659
1530.932686,-31.0855873,-0.0895917
1530.935123,-30.154064,-0.0852975
1530.937559,-29.6843487,-0.0910469
1530.939996,-29.005501,-0.0880343
1530.942432,-28.8308155,-0.0894137
1530.944868,-28.6912103,-0.090721
1530.947305,-28.739802,-0.0850467
1530.949741,-29.3589942,-0.0967277
1530.952178,-29.8487883,-0.0897527
1530.954614,-31.4367703,-0.0928143
1530.957051,-33.4763435,-0.0860918
1530.959487,-37.8410301,-0.0955069
1530.961924,-44.8993013,-0.0809233
1530.96436,-41.3629444,-0.078671
1530.966797,-33.0650607,-0.0844112
1530.969233,-28.3485591,-0.0851561
1530.97167,-24.8941571,-0.0859005
1530.974106,-22.1788353,-0.1080882
1530.976543,-19.9883552,-0.1282195
1530.978979,-18.0317948,-0.1361689
1530.981416,-16.2776924,-0.1727407
1530.983852,-14.7825052,-0.2022979
1530.986289,-13.4460442,-0.2528892
1530.988725,-12.1710598,-0.3054541
1530.991162,-11.0629091,-0.3689924
1530.993598,-10.0879508,-0.4527764
1530.996034,-9.1821413,-0.5457852
1530.998471,-8.3191114,-0.6449543
1531.000907,-7.5631535,-0.760655
1531.003344,-6.8920542,-0.8800291
1531.00578,-6.2724068,-1.0137315
1531.008217,-5.6925801,-1.1433743
1531.010653,-5.2053632,-1.2950146
1531.01309,-4.7383357,-1.442763
1531.015526,-4.351406,-1.6002858
1531.017963,-3.9865952,-1.7717072
1531.020399,-3.6540956,-1.9308519
1531.022836,-3.3656707,-2.09271
1531.025272,-3.1134794,-2.2398018
1531.027709,-2.9065718,-2.3851735
1531.030145,-2.7016219,-2.5341332
1531.032582,-2.5172322,-2.6666202
1531.035018,-2.376488,-2.7985572
1531.037455,-2.2492997,-2.9098416
1531.039891,-2.1365287,-3.0012027
1531.042328,-2.0397158,-3.0856235
1531.044764,-1.9682102,-3.1656728
1531.0472,-1.9123523,-3.226496
1531.049637,-1.8733737,-3.2673207
1531.052073,-1.8562688,-3.2915844
1531.05451,-1.8357931,-3.3102364
1531.056946,-1.8369354,-3.3061082
1531.059383,-1.8597929,-3.2942716
1531.061819,-1.8701766,-3.2628583
1531.064256,-1.9057841,-3.2189452
1531.066692,-1.9846387,-3.168089
1531.069129,-2.0486092,-3.100581
1531.071565,-2.1389199,-3.0198249
1531.074002,-2.2286525,-2.9147125
1531.076438,-2.3404158,-2.8036143
1531.078875,-2.4732239,-2.6931569
1531.081311,-2.6418912,-2.560575
1531.083748,-2.8206998,-2.4318247
1531.086184,-3.0296847,-2.301411
1531.088621,-3.2597205,-2.1573804
1531.091057,-3.5082203,-2.0138485
1531.093494,-3.8041396,-1.8631599
1531.09593,-4.1120078,-1.6937318
1531.098366,-4.4593141,-1.5462869
1531.100803,-4.8641311,-1.4058785
1531.103239,-5.2886992,-1.2580267
1531.105676,-5.756685,-1.1253508
1531.108112,-6.2794839,-0.990345
1531.110549,-6.8502988,-0.8712083
1531.112985,-7.4530275,-0.7656551
1531.115422,-8.0859447,-0.6663843
1531.117858,-8.7950182,-0.5758866
1531.120295,-9.5685617,-0.4910309
1531.122731,-10.3904383,-0.4242833
1531.125168,-11.2343924,-0.3689295
1531.127604,-12.1404889,-0.311041
1531.130041,-13.1348862,-0.2599273
1531.132477,-14.1748785,-0.2230503
1531.134914,-15.2825344,-0.1930639
1531.13735,-16.4215948,-0.1701718
1531.139787,-17.5883322,-0.15613
1531.142223,-18.8578926,-0.1374667
1531.14466,-20.180579,-0.1153019
1531.147096,-21.5199811,-0.1067662
1531.149532,-22.9155792,-0.1041923
1531.151969,-24.4171133,-0.1040445
1531.154405,-25.925476,-0.096135
1531.156842,-27.3316432,-0.0969451
1531.159278,-28.8781848,-0.0984603
1531.161715,-30.2478374,-0.0973776
1531.164151,-31.4340544,-0.091819
1531.166588,-32.8969531,-0.087812
1531.169024,-33.925085,-0.095759
1531.171461,-34.8107164,-0.0943436
1531.173897,-35.4681455,-0.0926715
1531.176334,-35.7841354,-0.0980495
1531.17877,-35.5234328,-0.0987535
1531.181207,-35.3737937,-0.0944242
1531.183643,-35.1018336,-0.0961923
1531.18608,-34.7239107,-0.088565
1531.188516,-34.3381969,-0.092438
1531.190953,-34.0663023,-0.0922291
1531.193389,-33.5150481,-0.0879578
1531.195826,-33.2187046,-0.0904165
1531.198262,-33.0480107,-0.1005027
1531.200699,-33.1740816,-0.096106
1531.203135,-33.3113239,-0.1039656
1531.205571,-33.3273219,-0.1029753
1531.208008,-33.6233809,-0.0854956
1531.210444,-34.0253435,-0.0863947
1531.212881,-34.336376,-0.0929002
1531.215317,-34.9096059,-0.0985324
1531.217754,-35.6274629,-0.0993253
1531.22019,-36.547371,-0.0997612
1531.222627,-37.4465468,-0.098147
1531.225063,-38.9778713,-0.0940521
1531.2275,-40.3567967,-0.1008688
1531.229936,-41.6569904,-0.0935996
1531.232373,-43.2051741,-0.0922319
1531.234809,-44.9042621,-0.0864336
1531.237246,-47.1793615,-0.088416
1531.239682,-47.4069405,-0.0875562
1531.242119,-48.0936146,-0.0882415
1531.244555,-46.678326,-0.0931044
1531.246992,-46.4028542,-0.0903128
1531.249428,-46.373773,-0.085208
1531.251865,-46.0562469,-0.0827768
1531.254301,-45.2678471,-0.0808249
1531.256737,-44.4135129,-0.0851019
1531.259174,-44.5256883,-0.0944449
1531.26161,-45.3790295,-0.0929265
1531.264047,-46.9612078,-0.0903934
1531.266483,-46.6632679,-0.0932557
1531.26892,-49.0126324,-0.088839
1531.271356,-49.521583,-0.0852794
1531.273793,-48.7243545,-0.088839
1531.276229,-46.3335075,-0.0952613
1531.278666,-45.3955146,-0.0926299
1531.281102,-44.238266,-0.1035942
1531.283539,-41.9372148,-0.0883747
1531.285975,-40.6119815,-0.0839983
1531.288412,-39.3498447,-0.0813966
1531.290848,-38.327503,-0.0799304
1531.293285,-37.6242994,-0.0943762
1531.295721,-36.89782,-0.0862097
1531.298158,-36.946812,-0.0838557
1531.300594,-35.7020748,-0.0939745
1531.303031,-35.6971442,-0.0766588
1531.305467,-35.9389775,-0.0840931
1531.307903,-35.7643586,-0.0844639
1531.31034,-35.8374303,-0.0922797
1531.312776,-36.2330533,-0.0831436
1531.315213,-36.5380569,-0.089398
1531.317649,-37.1312,-0.0885285
1531.320086,-37.2566321,-0.0902545
1531.322522,-37.905965,-0.0886992
1531.324959,-38.4051363,-0.087817
1531.327395,-39.1320366,-0.0918641
1531.329832,-39.562138,-0.0870723
1531.332268,-39.7368068,-0.0931049
1531.334705,-39.7193441,-0.0836188
1531.337141,-39.9340397,-0.0861265
1531.339578,-38.8943607,-0.0833458
1531.342014,-38.5762023,-0.0896645
1531.344451,-37.7123626,-0.0805062
1531.346887,-37.5008871,-0.0809041
1531.349324,-36.4119206,-0.081139
1531.35176,-35.7504673,-0.0848698
1531.354197,-35.5069843,-0.083876
1531.356633,-35.0462075,-0.0825625
1531.359069,-34.8257948,-0.079305
1531.361506,-35.1352792,-0.0819038
1531.363942,-34.9818418,-0.0827615
1531.366379,-34.9167536,-0.0782356
1531.368815,-35.022651,-0.0758219
1531.371252,-35.0324886,-0.0861526
1531.373688,-35.5616345,-0.0829605
1531.376125,-35.9581179,-0.077777
1531.378561,-36.4735094,-0.0771614
1531.380998,-36.9300956,-0.0854286
