Wavelength (nm),Rx (dB),Tx (dB)
1529.975151,-33.8564343,-0.1021243
1529.977587,-34.509498,-0.1126426
1529.980024,-35.2413036,-0.1079376
1529.98246,-35.7673135,-0.1135368
1529.984897,-36.4678902,-0.1123545
1529.987333,-37.0351935,-0.0994363
1529.98977,-37.7511635,-0.0971319
1529.992206,-38.4823395,-0.1012219
1529.994643,-38.5969653,-0.1050122
1529.997079,-39.1030216,-0.1011119
1529.999516,-39.7548224,-0.0975667
1530.001952,-40.0156568,-0.0972472
1530.004389,-40.9322126,-0.1016286
1530.006825,-42.0950029,-0.106901
1530.009262,-42.8857775,-0.1004683
1530.011698,-43.2850631,-0.1020855
1530.014135,-44.6503981,-0.1056028
1530.016571,-44.6714153,-0.103982
1530.019007,-43.2005333,-0.1024103
1530.021444,-41.8128771,-0.0962402
1530.02388,-40.2952513,-0.0923666
1530.026317,-38.2885693,-0.098407
1530.028753,-36.8927735,-0.1097949
1530.03119,-35.5099486,-0.1030662
1530.033626,-34.3432776,-0.107352
1530.036063,-33.2552541,-0.0936707
1530.038499,-32.3498867,-0.0964067
1530.040936,-31.5909228,-0.1026586
1530.043372,-30.943864,-0.1049161
1530.045809,-30.709486,-0.0942235
1530.048245,-30.4750851,-0.1014875
1530.050682,-30.3039002,-0.104556
1530.053118,-30.3532924,-0.1116677
1530.055555,-30.463319,-0.1061002
1530.057991,-30.5474895,-0.1071227
1530.060428,-30.7629907,-0.1098626
1530.062864,-31.153922,-0.1004686
1530.065301,-31.9335659,-0.1030647
1530.067737,-32.6802755,-0.1045432
1530.070173,-33.2987841,-0.1003928
1530.07261,-34.3988257,-0.0954825
1530.075046,-35.5598993,-0.0973631
1530.077483,-36.7257904,-0.0998125
1530.079919,-37.9607228,-0.0959943
1530.082356,-38.5763265,-0.0940453
1530.084792,-39.7721627,-0.1010979
1530.087229,-39.227965,-0.0947252
1530.089665,-39.1254849,-0.0949662
1530.092102,-37.7842205,-0.0909132
1530.094538,-36.9715542,-0.1058445
1530.096975,-36.3540909,-0.0968692
1530.099411,-35.6658204,-0.0931406
1530.101848,-34.9521492,-0.0987996
1530.104284,-35.1172137,-0.0878555
1530.106721,-34.708248,-0.0924448
1530.109157,-34.4353981,-0.1039992
1530.111594,-34.81513,-0.0932919
1530.11403,-35.1015532,-0.0985216
1530.116467,-34.5275169,-0.0966863
1530.118903,-34.7066373,-0.0842425
1530.121339,-34.3020117,-0.0977048
1530.123776,-34.2359301,-0.0950298
1530.126212,-33.5624293,-0.0935338
1530.128649,-33.030729,-0.1028871
1530.131085,-32.7186645,-0.0969292
1530.133522,-32.1912801,-0.0988877
1530.135958,-32.6535787,-0.0972153
1530.138395,-32.971904,-0.0957398
1530.140831,-33.8694696,-0.0930386
1530.143268,-35.9485154,-0.1017043
1530.145704,-40.1129081,-0.1020811
1530.148141,-50.3435119,-0.1007436
1530.150577,-39.9032121,-0.0895537
1530.153014,-32.6428129,-0.0934107
1530.15545,-28.1347023,-0.1030068
1530.157887,-24.7815469,-0.096111
1530.160323,-21.7682416,-0.1100635
1530.16276,-19.4328982,-0.1305252
1530.165196,-17.3347802,-0.1571641
1530.167633,-15.4658969,-0.1914412
1530.170069,-13.7823826,-0.2436034
1530.172505,-12.2566677,-0.299431
1530.174942,-10.8973174,-0.376444
1530.177378,-9.6493391,-0.4891361
1530.179815,-8.5114138,-0.6129514
1530.182251,-7.5104537,-0.7479691
1530.184688,-6.5847891,-0.9101723
1530.187124,-5.7833414,-1.1217359
1530.189561,-5.0333566,-1.346441
1530.191997,-4.3886428,-1.5723252
1530.194434,-3.8227619,-1.8431007
1530.19687,-3.3040536,-2.1075878
1530.199307,-2.8493148,-2.3852031
1530.201743,-2.436398,-2.6976549
1530.20418,-2.099905,-2.9872958
1530.206616,-1.807526,-3.298649
1530.209053,-1.5499425,-3.612245
1530.211489,-1.2924006,-3.9196947
1530.213926,-1.0924302,-4.2126266
1530.216362,-0.931016,-4.4850466
1530.218799,-0.7772154,-4.7605682
1530.221235,-0.6431128,-5.0264659
1530.223671,-0.533799,-5.2731945
1530.226108,-0.4315311,-5.501678
1530.228544,-0.3460119,-5.7164552
1530.230981,-0.2954295,-5.9077257
1530.233417,-0.2261396,-6.0780833
1530.235854,-0.1842926,-6.2197551
1530.23829,-0.148769,-6.3565625
1530.240727,-0.108403,-6.478913
1530.243163,-0.0720884,-6.5681929
1530.2456,-0.0444186,-6.6316552
1530.248036,-0.0458992,-6.6921777
1530.250473,-0.0371953,-6.7250858
1530.252909,-0.0259834,-6.7145218
1530.255346,-0.0419806,-6.704987
1530.257782,-0.0545381,-6.6644976
1530.260219,-0.0648372,-6.6079873
1530.262655,-0.1008085,-6.5234419
1530.265092,-0.1197506,-6.4332214
1530.267528,-0.1487272,-6.3074222
1530.269965,-0.202395,-6.1613706
1530.272401,-0.2781905,-6.010746
1530.274837,-0.3275487,-5.8313499
1530.277274,-0.3908595,-5.6446494
1530.27971,-0.4740276,-5.4302387
1530.282147,-0.5699293,-5.1982529
1530.284583,-0.6817439,-4.9517472
1530.28702,-0.813353,-4.7023778
1530.289456,-0.9654322,-4.4338615
1530.291893,-1.1325337,-4.1506197
1530.294329,-1.3301245,-3.8756631
1530.296766,-1.5604703,-3.5781914
1530.299202,-1.8153031,-3.2853044
1530.301639,-2.1030385,-3.0003313
1530.304075,-2.4444503,-2.7107093
1530.306512,-2.812012,-2.4244582
1530.308948,-3.2114689,-2.1591903
1530.311385,-3.6761747,-1.901418
1530.313821,-4.1991409,-1.6493218
1530.316258,-4.7835632,-1.4237328
1530.318694,-5.4177195,-1.2180329
1530.321131,-6.1254876,-1.0359018
1530.323567,-6.8909937,-0.8691717
1530.326003,-7.6990805,-0.7171329
1530.32844,-8.5932644,-0.6080906
1530.330876,-9.5665551,-0.5088242
1530.333313,-10.6079796,-0.4169157
1530.335749,-11.7084131,-0.3372884
1530.338186,-12.859527,-0.2794943
1530.340622,-14.0894268,-0.2425089
1530.343059,-15.4002498,-0.2092929
1530.345495,-16.7497082,-0.179378
1530.347932,-18.1488792,-0.1531915
1530.350368,-19.6343426,-0.1350265
1530.352805,-21.1636163,-0.1203846
1530.355241,-22.6853602,-0.1173459
1530.357678,-24.1703204,-0.1083541
1530.360114,-25.677622,-0.109738
1530.362551,-26.8938962,-0.1185332
1530.364987,-27.9766145,-0.1041704
1530.367424,-28.9307321,-0.1035316
1530.36986,-29.4524929,-0.1134671
1530.372297,-29.8223321,-0.0999318
1530.374733,-29.9000978,-0.1080631
1530.377169,-29.9319433,-0.1091702
1530.379606,-29.7527743,-0.10278
1530.382042,-29.5359456,-0.1111373
1530.384479,-29.4981026,-0.1107055
1530.386915,-29.4108859,-0.1039921
1530.389352,-29.1597376,-0.1028676
1530.391788,-29.1150769,-0.1002823
1530.394225,-29.2453993,-0.1013557
1530.396661,-29.6164634,-0.112531
1530.399098,-29.9108908,-0.1185706
1530.401534,-30.1767355,-0.1123719
1530.403971,-30.684544,-0.112897
1530.406407,-31.163179,-0.1101723
1530.408844,-31.7183003,-0.0995447
1530.41128,-32.7475603,-0.1017864
1530.413717,-33.6545207,-0.1054155
1530.416153,-34.7865147,-0.1037595
1530.41859,-36.4228716,-0.1052939
1530.421026,-37.2891776,-0.1063803
1530.423463,-38.8603506,-0.1065732
1530.425899,-39.7728245,-0.1085887
1530.428335,-40.4534389,-0.1057875
1530.430772,-40.8692668,-0.1094195
1530.433208,-40.8051679,-0.110507
1530.435645,-41.4112272,-0.1098068
1530.438081,-39.9200658,-0.1127651
1530.440518,-39.4335881,-0.1080607
1530.442954,-39.3200828,-0.1065729
1530.445391,-38.4935382,-0.0965824
1530.447827,-39.1347401,-0.1092924
1530.450264,-39.4608071,-0.1059445
1530.4527,-39.9412848,-0.1026551
1530.455137,-40.6844677,-0.1031826
1530.457573,-42.6800393,-0.1110603
1530.46001,-45.0005871,-0.1080677
1530.462446,-44.7294935,-0.1094305
1530.464883,-48.3442946,-0.0968822
1530.467319,-53.340709,-0.1072419
1530.469756,-52.0049138,-0.0964778
1530.472192,-47.5888454,-0.0981394
1530.474629,-44.1487185,-0.1046739
1530.477065,-41.9714843,-0.1046681
1530.479501,-39.8096699,-0.1055795
1530.481938,-38.3948214,-0.1123406
1530.484374,-36.7907519,-0.0924085
1530.486811,-35.8996965,-0.1148371
1530.489247,-34.9473203,-0.092687
1530.491684,-34.6160965,-0.1054731
1530.49412,-33.9996867,-0.1051256
1530.496557,-33.4370019,-0.1122335
1530.498993,-33.5417658,-0.1015442
1530.50143,-33.1171945,-0.119103
1530.503866,-33.171537,-0.1125137
1530.506303,-33.0913675,-0.0971147
1530.508739,-33.6307908,-0.11514
1530.511176,-33.8805898,-0.1056323
1530.513612,-34.2539334,-0.1248172
1530.516049,-35.0400105,-0.0981754
1530.518485,-35.3641634,-0.1106009
1530.520922,-35.511028,-0.1162897
1530.523358,-36.2956503,-0.1063448
1530.525795,-36.5820952,-0.1063698
1530.528231,-37.1352545,-0.1124097
1530.530668,-36.8126426,-0.1038082
1530.533104,-36.8074006,-0.1086572
1530.53554,-36.7815214,-0.1131647
1530.537977,-36.5657214,-0.112434
1530.540413,-35.6082175,-0.1130274
1530.54285,-35.1885763,-0.1100543
1530.545286,-34.7163638,-0.0978095
1530.547723,-34.4781769,-0.1102025
1530.550159,-34.2538593,-0.1010205
1530.552596,-34.148294,-0.0973969
1530.555032,-33.774586,-0.0982416
1530.557469,-33.6512326,-0.0993156
1530.559905,-33.8164345,-0.0990642
1530.562342,-33.8440377,-0.094154
1530.564778,-34.0378487,-0.1129906
1530.567215,-34.1763233,-0.1011312
1530.569651,-34.4864071,-0.1157269
1530.572088,-34.4677565,-0.1051222
1530.574524,-34.826444,-0.0958631
1530.576961,-35.0719704,-0.108481
1530.579397,-35.2397197,-0.1078331
1530.581834,-35.2956019,-0.1075972
1530.58427,-35.6134584,-0.1040925
1530.586706,-35.4959473,-0.1024064
1530.589143,-35.8279281,-0.1085411
1530.591579,-35.7096656,-0.1050185
1530.594016,-35.9312457,-0.120844
1530.596452,-36.3860965,-0.1103443
1530.598889,-36.4518776,-0.1020121
1530.601325,-36.7477804,-0.1025655
1530.603762,-37.4470337,-0.1128174
1530.606198,-38.023646,-0.103728
1530.608635,-38.3354825,-0.1056259
1530.611071,-38.843486,-0.0934421
1530.613508,-40.0194468,-0.0968426
1530.615944,-41.2596624,-0.1008531
1530.618381,-43.4935086,-0.096531
1530.620817,-44.24998,-0.1049564
1530.623254,-44.8721837,-0.106262
1530.62569,-44.9636054,-0.0954799
1530.628127,-43.8361157,-0.104724
1530.630563,-43.2463651,-0.1053241
1530.633,-41.7078179,-0.1105937
1530.635436,-39.9519059,-0.1079403
1530.637872,-38.2177801,-0.1014822
1530.640309,-36.7535394,-0.1048252
1530.642745,-35.8425291,-0.1135055
1530.645182,-35.0974083,-0.1180932
1530.647618,-34.3974887,-0.1084752
1530.650055,-33.9411979,-0.1052651
1530.652491,-33.5788718,-0.1059884
1530.654928,-33.2964749,-0.1029745
1530.657364,-32.8430667,-0.1059472
1530.659801,-32.8265582,-0.1080978
1530.662237,-32.9958372,-0.1162863
1530.664674,-33.1110186,-0.1137215
1530.66711,-33.4160094,-0.1100437
1530.669547,-33.8351347,-0.108583
1530.671983,-34.3545045,-0.113085
1530.67442,-35.3121217,-0.1056022
1530.676856,-36.178389,-0.1013614
1530.679293,-37.3332234,-0.1106652
1530.681729,-38.4754361,-0.1141841
1530.684166,-39.3246854,-0.1100176
1530.686602,-40.2065008,-0.1125026
1530.689038,-40.9436512,-0.1211973
1530.691475,-41.7233962,-0.117802
1530.693911,-41.5618299,-0.1123917
1530.696348,-40.8388895,-0.1168364
1530.698784,-40.1858895,-0.1083366
1530.701221,-39.1548101,-0.100585
1530.703657,-38.8470701,-0.1009924
1530.706094,-38.5276253,-0.1046499
1530.70853,-38.4558838,-0.1149696
1530.710967,-38.3310811,-0.1166028
1530.713403,-37.9809786,-0.1096185
1530.71584,-37.80713,-0.1061144
1530.718276,-37.4775097,-0.1066581
1530.720713,-36.9863018,-0.1082548
1530.723149,-36.1891051,-0.1034846
1530.725586,-35.2561859,-0.1081247
1530.728022,-34.3465044,-0.1103347
1530.730459,-33.5485685,-0.1132062
1530.732895,-32.7623688,-0.1187108
1530.735332,-32.1221896,-0.1166181
1530.737768,-31.4261002,-0.1075706
1530.740204,-30.7608208,-0.1043796
1530.742641,-30.3957486,-0.1200315
1530.745077,-30.4326804,-0.1178613
1530.747514,-30.6568087,-0.1183173
1530.74995,-31.0414597,-0.1153473
1530.752387,-31.8103025,-0.1122533
1530.754823,-33.3102165,-0.1067893
1530.75726,-35.6738601,-0.1087082
1530.759696,-39.9791859,-0.1113618
1530.762133,-48.4055435,-0.1116499
1530.764569,-43.2533419,-0.1129582
1530.767006,-34.3350695,-0.1098347
1530.769442,-29.4874771,-0.1106717
1530.771879,-25.9786855,-0.1166747
1530.774315,-23.2285553,-0.1236142
1530.776752,-20.917477,-0.1334993
1530.779188,-18.9078174,-0.149208
1530.781625,-17.1398144,-0.1828353
1530.784061,-15.6151743,-0.2094714
1530.786498,-14.2076504,-0.234241
1530.788934,-12.9167935,-0.2810664
1530.79137,-11.7715538,-0.3510264
1530.793807,-10.716617,-0.421446
1530.796243,-9.7703567,-0.4873864
1530.79868,-8.8925028,-0.5757553
1530.801116,-8.0877186,-0.6759906
1530.803553,-7.3695015,-0.7893698
1530.805989,-6.717912,-0.9029474
1530.808426,-6.1412778,-1.0454923
1530.810862,-5.6085983,-1.1871687
1530.813299,-5.1188821,-1.3334985
1530.815735,-4.6717047,-1.4762979
1530.818172,-4.2783709,-1.6284689
1530.820608,-3.9424679,-1.7739557
1530.823045,-3.6384084,-1.9287551
1530.825481,-3.3522347,-2.0873657
1530.827918,-3.1150748,-2.2421754
1530.830354,-2.8993747,-2.3803363
1530.832791,-2.698625,-2.5032214
1530.835227,-2.5378087,-2.6417773
1530.837664,-2.3832638,-2.7547182
1530.8401,-2.2674576,-2.8556485
1530.842536,-2.1574739,-2.9570968
1530.844973,-2.0830357,-3.0300189
1530.847409,-1.9932276,-3.0971615
1530.849846,-1.9461943,-3.1426961
1530.852282,-1.9178669,-3.1865911
1530.854719,-1.905166,-3.2106189
1530.857155,-1.8827187,-3.2109861
1530.859592,-1.9030521,-3.216446
1530.862028,-1.919104,-3.1989613
1530.864465,-1.9354902,-3.1809898
1530.866901,-2.0000576,-3.1265685
1530.869338,-2.0465152,-3.0672105
1530.871774,-2.1350948,-2.9879686
1530.874211,-2.2209617,-2.9019798
1530.876647,-2.3494862,-2.8057642
1530.879084,-2.4528786,-2.6922107
1530.88152,-2.6001859,-2.5793964
1530.883957,-2.7596813,-2.4493251
1530.886393,-2.9852829,-2.3154701
1530.88883,-3.1831915,-2.1789172
1530.891266,-3.4503202,-2.0373203
1530.893702,-3.7082239,-1.8763273
1530.896139,-4.0340253,-1.7394796
1530.898575,-4.3696449,-1.5902941
1530.901012,-4.7584511,-1.4360887
1530.903448,-5.1681176,-1.303448
1530.905885,-5.6233922,-1.1689182
1530.908321,-6.1203376,-1.0238125
1530.910758,-6.6784405,-0.9088573
1530.913194,-7.262449,-0.8050195
1530.915631,-7.9324153,-0.6829779
1530.918067,-8.6383298,-0.6092997
1530.920504,-9.3863663,-0.516608
1530.92294,-10.2296019,-0.4462745
1530.925377,-11.0684211,-0.3818038
1530.927813,-12.0093896,-0.3162473
1530.93025,-12.9723314,-0.2846121
1530.932686,-14.0139193,-0.2471188
1530.935123,-15.1672257,-0.2106634
1530.937559,-16.3832455,-0.1881552
1530.939996,-17.5898869,-0.1656938
1530.942432,-18.9270107,-0.1416408
1530.944868,-20.3170762,-0.1333924
1530.947305,-21.7986353,-0.1257968
1530.949741,-23.3779125,-0.1194082
1530.952178,-25.2004388,-0.1135161
1530.954614,-26.8738412,-0.1140112
1530.957051,-28.6839289,-0.1096454
1530.959487,-30.5561768,-0.1108398
1530.961924,-32.608976,-0.0963027
1530.96436,-34.2557509,-0.1039331
1530.966797,-35.8828116,-0.0974015
1530.969233,-36.3153234,-0.1144811
1530.97167,-36.1113533,-0.1056776
1530.974106,-35.6564877,-0.1061297
1530.976543,-34.9624917,-0.1020341
1530.978979,-34.5606731,-0.1107355
1530.981416,-33.8817992,-0.1093174
1530.983852,-33.3487995,-0.1031663
1530.986289,-32.6819006,-0.1087118
1530.988725,-32.3917118,-0.1169802
1530.991162,-32.0449049,-0.1085161
1530.993598,-32.0660868,-0.1034601
1530.996034,-31.9341019,-0.1075841
1530.998471,-31.8624819,-0.0997777
1531.000907,-31.9780201,-0.1068853
1531.003344,-32.1569442,-0.1085505
1531.00578,-32.7296689,-0.1117016
1531.008217,-33.2909091,-0.1059598
1531.010653,-33.6658812,-0.1020978
1531.01309,-34.2338945,-0.1047612
1531.015526,-34.9077715,-0.109139
1531.017963,-35.743579,-0.1189225
1531.020399,-36.9305957,-0.1141828
1531.022836,-38.0505126,-0.1092836
1531.025272,-39.4522175,-0.1033647
1531.027709,-40.800362,-0.0969223
1531.030145,-42.9178258,-0.1053751
1531.032582,-45.2226465,-0.1181136
1531.035018,-47.4124224,-0.1104932
1531.037455,-48.9139228,-0.106913
1531.039891,-49.0731635,-0.1082081
1531.042328,-46.5856312,-0.1062259
1531.044764,-45.732841,-0.1013923
1531.0472,-43.8454842,-0.1074163
1531.049637,-42.4056996,-0.1100605
1531.052073,-41.1540518,-0.1066764
1531.05451,-40.6572195,-0.1088927
1531.056946,-40.7937514,-0.1098424
1531.059383,-40.6995026,-0.0989377
1531.061819,-41.0354994,-0.0975254
1531.064256,-41.0018636,-0.0998752
1531.066692,-41.4148884,-0.1085731
1531.069129,-41.9389602,-0.0999934
1531.071565,-42.6114323,-0.095221
1531.074002,-43.6545699,-0.1038124
1531.076438,-44.578266,-0.1069308
1531.078875,-44.722336,-0.107745
1531.081311,-43.9113938,-0.1069208
1531.083748,-42.7160955,-0.101656
1531.086184,-41.817121,-0.1034665
1531.088621,-40.6374649,-0.0999861
1531.091057,-39.9254494,-0.0986737
1531.093494,-39.1384417,-0.1028967
1531.09593,-38.1003478,-0.1053599
1531.098366,-37.3654121,-0.1112736
1531.100803,-37.0611304,-0.106946
1531.103239,-36.5277993,-0.1023229
1531.105676,-35.8999845,-0.1038663
1531.108112,-35.5416704,-0.1125906
1531.110549,-35.1800041,-0.1119238
1531.112985,-35.026133,-0.1140213
1531.115422,-34.9865112,-0.1092929
1531.117858,-35.0246052,-0.1050298
1531.120295,-35.2201758,-0.1080356
1531.122731,-35.4990504,-0.1096955
1531.125168,-35.9009874,-0.1123448
1531.127604,-36.1412985,-0.1069967
1531.130041,-36.9196998,-0.1011625
1531.132477,-36.9262035,-0.0993005
1531.134914,-37.3142525,-0.1042358
1531.13735,-38.2303672,-0.10471
1531.139787,-38.4481654,-0.0985638
1531.142223,-38.2713808,-0.1057305
1531.14466,-38.0690231,-0.1053049
1531.147096,-37.7848272,-0.1040827
1531.149532,-37.374151,-0.1000303
1531.151969,-36.9444849,-0.087002
1531.154405,-36.6224396,-0.094756
1531.156842,-35.9819759,-0.1112975
1531.159278,-36.0275103,-0.1147125
1531.161715,-36.2565653,-0.1037039
1531.164151,-35.8377914,-0.1006555
1531.166588,-35.8045331,-0.1036235
1531.169024,-36.2103588,-0.0972106
1531.171461,-36.522507,-0.0977408
1531.173897,-36.9568289,-0.1024114
1531.176334,-37.0705514,-0.1050315
1531.17877,-37.6732255,-0.1030988
1531.181207,-38.2198765,-0.1025384
1531.183643,-38.5127384,-0.1128374
1531.18608,-39.0448776,-0.1117424
1531.188516,-40.1340219,-0.1073333
1531.190953,-40.5387382,-0.1104082
1531.193389,-40.8756869,-0.1154761
1531.195826,-40.7383115,-0.1098154
1531.198262,-40.7170904,-0.102585
1531.200699,-40.3568005,-0.1071327
1531.203135,-40.0432601,-0.1035837
1531.205571,-40.1556977,-0.0951749
1531.208008,-39.9054282,-0.0978159
1531.210444,-39.2984494,-0.1042756
1531.212881,-39.3379961,-0.110147
1531.215317,-39.6492684,-0.0960367
1531.217754,-39.4789706,-0.0868336
1531.22019,-40.0117115,-0.0962203
1531.222627,-40.3861617,-0.101675
1531.225063,-40.9763281,-0.0981127
1531.2275,-42.8405993,-0.1022621
1531.229936,-44.6621343,-0.0971856
1531.232373,-45.8699505,-0.1060825
1531.234809,-46.510898,-0.1159389
1531.237246,-46.2536089,-0.1106593
1531.239682,-44.240694,-0.103626
1531.242119,-42.3221395,-0.0962245
1531.244555,-40.5534137,-0.0976089
1531.246992,-38.737274,-0.0906062
1531.249428,-37.143357,-0.109019
1531.251865,-36.053353,-0.1112139
1531.254301,-35.0927475,-0.0847743
1531.256737,-34.1728148,-0.0943343
1531.259174,-33.7076603,-0.1068697
1531.26161,-33.1026859,-0.1121632
1531.264047,-32.8788972,-0.0999957
1531.266483,-32.2954141,-0.1026393
1531.26892,-32.0712393,-0.0977836
1531.271356,-32.1227803,-0.096677
1531.273793,-32.0084352,-0.0915275
1531.276229,-32.3720908,-0.1013016
1531.278666,-32.4595929,-0.0912394
1531.281102,-32.8587915,-0.1050617
1531.283539,-33.6872999,-0.1041915
1531.285975,-34.4029243,-0.109451
1531.288412,-35.0635859,-0.1048564
1531.290848,-35.7834678,-0.1083178
1531.293285,-37.1379705,-0.1054052
1531.295721,-37.5675667,-0.0960606
1531.298158,-37.681737,-0.1113904
1531.300594,-37.6966895,-0.1064024
1531.303031,-38.0806676,-0.1120131
1531.305467,-37.6613716,-0.1136067
1531.307903,-36.434826,-0.1091842
1531.31034,-35.916069,-0.0966802
1531.312776,-35.1263379,-0.1107104
1531.315213,-34.8290741,-0.1061941
1531.317649,-34.635629,-0.1011519
1531.320086,-34.2860793,-0.1021145
1531.322522,-34.7040306,-0.100176
1531.324959,-34.2909573,-0.1101088
1531.327395,-34.1509048,-0.0828873
1531.329832,-34.0411464,-0.1031282
1531.332268,-33.7424586,-0.1064709
1531.334705,-33.4463497,-0.0919051
1531.337141,-32.8900703,-0.1039305
1531.339578,-32.3029951,-0.1037813
1531.342014,-32.4098175,-0.1049943
1531.344451,-31.4864903,-0.1170842
1531.346887,-30.9807651,-0.1040744
1531.349324,-30.8441337,-0.104836
1531.35176,-30.6461418,-0.0970171
1531.354197,-30.9470197,-0.1029751
1531.356633,-31.512199,-0.0921732
1531.359069,-33.2436816,-0.1023784
1531.361506,-35.1905706,-0.1162751
1531.363942,-40.1892058,-0.1050085
1531.366379,-46.782402,-0.0952292
1531.368815,-37.6787276,-0.1000879
1531.371252,-31.0369946,-0.1063594
1531.373688,-26.7839025,-0.1025833
1531.376125,-23.3228227,-0.1200708
1531.378561,-20.6928939,-0.136024
1531.380998,-18.4307159,-0.1552403
1531.383434,-16.4006827,-0.1817088
1531.385871,-14.6077264,-0.2138186
1531.388307,-12.9656722,-0.2716275
1531.390744,-11.5299326,-0.3629456
1531.39318,-10.1955833,-0.4507356
1531.395617,-9.0325752,-0.5622834
1531.398053,-7.9474586,-0.7048138
1531.40049,-6.9734915,-0.8648142
1531.402926,-6.120837,-1.0461844
1531.405363,-5.3441303,-1.2627142
1531.407799,-4.6530319,-1.4817126
1531.410235,-4.0372344,-1.7381261
1531.412672,-3.5077712,-2.0098075
1531.415108,-3.0170229,-2.2923015
1531.417545,-2.6080638,-2.5832961
1531.419981,-2.236712,-2.8896073
1531.422418,-1.923338,-3.2069285
1531.424854,-1.6423313,-3.5004706
1531.427291,-1.4006543,-3.8090719
1531.429727,-1.2015582,-4.1104578
1531.432164,-1.0037157,-4.3951117
1531.4346,-0.8386878,-4.674851
1531.437037,-0.7158584,-4.9592619
1531.439473,-0.5861128,-5.2216837
1531.44191,-0.4856445,-5.4596503
1531.444346,-0.4042067,-5.6706664
1531.446783,-0.3275657,-5.8780041
1531.449219,-0.2508738,-6.0649201
1531.451656,-0.2037369,-6.2286086
1531.454092,-0.1490485,-6.3680264
1531.456529,-0.1070596,-6.4856798
1531.458965,-0.0663762,-6.5832275
1531.461401,-0.0502368,-6.6792622
1531.463838,-0.0475675,-6.7345038
1531.466274,-0.0279425,-6.7770519
1531.468711,-0.017983,-6.7939035
1531.471147,-0.0069645,-6.7789582
1531.473584,-0.0319282,-6.743572
1531.47602,-0.0541798,-6.698487
1531.478457,-0.075136,-6.6306158
1531.480893,-0.1054177,-6.5382729
1531.48333,-0.1329687,-6.4306386
1531.485766,-0.1812746,-6.3067485
1531.488203,-0.212812,-6.1516269
1531.490639,-0.263942,-5.9796311
1531.493076,-0.3354464,-5.794756
1531.495512,-0.4114512,-5.5901238
1531.497949,-0.4988062,-5.3707896
1531.500385,-0.6174358,-5.1256668
1531.502822,-0.7397949,-4.8742173
1531.505258,-0.8749203,-4.6123249
1531.507695,-1.0233517,-4.3376119
1531.510131,-1.2088052,-4.0644343
1531.512567,-1.4220868,-3.7677068
1531.515004,-1.6662014,-3.4666388
1531.51744,-1.9441947,-3.1739776
1531.519877,-2.2419172,-2.8751647
1531.522313,-2.5875566,-2.6002805
1531.52475,-2.9699926,-2.3216174
1531.527186,-3.4181006,-2.057818
1531.529623,-3.9166054,-1.8032136
1531.532059,-4.4518071,-1.5716199
1531.534496,-5.041753,-1.3563071
1531.536932,-5.7082107,-1.1505953
1531.539369,-6.4385613,-0.9714605
1531.541805,-7.2202087,-0.8237462
1531.544242,-8.0768771,-0.6885207
1531.546678,-9.0062519,-0.5704273
1531.549115,-9.9945005,-0.4714964
1531.551551,-11.0288294,-0.3849828
1531.553988,-12.1495077,-0.3250923
1531.556424,-13.341573,-0.2812381
1531.558861,-14.5729664,-0.2348756
1531.561297,-15.8581132,-0.1970299
1531.563733,-17.1898581,-0.1753031
1531.56617,-18.5137959,-0.160512
1531.568606,-19.9191607,-0.146573
1531.571043,-21.3291249,-0.1433831
1531.573479,-22.6625445,-0.1349766
1531.575916,-23.9955817,-0.1172677
1531.578352,-25.2011696,-0.1097309
1531.580789,-26.268484,-0.110703
1531.583225,-27.2257148,-0.115468
1531.585662,-27.9434887,-0.1235603
1531.588098,-28.4448689,-0.1178515
1531.590535,-28.8332251,-0.1153522
1531.592971,-29.093436,-0.1187195
1531.595408,-29.1139034,-0.1219303
1531.597844,-29.1664342,-0.1260714
1531.600281,-29.1592216,-0.1195185
1531.602717,-28.9330011,-0.1131847
1531.605154,-28.9206634,-0.1122425
1531.60759,-28.9704951,-0.1086853
1531.610027,-29.1266722,-0.1196304
1531.612463,-29.2285402,-0.1348345
1531.614899,-29.5811504,-0.1302248
1531.617336,-29.9377377,-0.118115
1531.619772,-30.4142856,-0.1204674
1531.622209,-31.0078625,-0.1207043
1531.624645,-31.719094,-0.1174843
1531.627082,-32.4901981,-0.1131201
1531.629518,-33.3124768,-0.1190012
1531.631955,-34.070444,-0.1164681
1531.634391,-34.9879274,-0.1082451
1531.636828,-36.1041596,-0.1114604
1531.639264,-37.0815063,-0.1144998
1531.641701,-37.8784239,-0.1201881
1531.644137,-38.7363852,-0.1185236
1531.646574,-39.0350465,-0.1152977
1531.64901,-38.979062,-0.1138195
1531.651447,-39.0738265,-0.1122612
1531.653883,-38.8590908,-0.105674
1531.65632,-38.8885429,-0.1105003
1531.658756,-39.1760329,-0.1131112
1531.661193,-39.3143282,-0.1160553
1531.663629,-39.6644934,-0.1059591
1531.666065,-41.3150658,-0.1080203
1531.668502,-42.2648139,-0.1163448
1531.670938,-43.1808536,-0.1084274
1531.673375,-45.6321833,-0.1174091
1531.675811,-46.3063877,-0.1218754
1531.678248,-45.8403854,-0.1198083
1531.680684,-44.9240159,-0.1101857
1531.683121,-43.7491182,-0.1095919
1531.685557,-42.4540107,-0.1096256
1531.687994,-40.832336,-0.111787
1531.69043,-39.6991537,-0.1127979
1531.692867,-38.1252988,-0.1041197
