# ------------------------------------------------------------------------
# NASA-GSFC Planetary Spectrum Generator (PSG, Villanueva et al. 2018, 2022)
# Atmospheric transmittance spectrum synthesized with PUMAS
# Synthesized on Wed Jul 17 04:30:35 2024
# Spectral unit: Wavelength [um]
# ------------------------------------------------------------------------
# Wave/freq Total C2H2
1.518934000e+00 9.99978e-01 9.99978e-01
1.518935000e+00 9.99978e-01 9.99978e-01
1.518936000e+00 9.99978e-01 9.99978e-01
1.518937000e+00 9.99978e-01 9.99978e-01
1.518938000e+00 9.99978e-01 9.99978e-01
1.518939000e+00 9.99978e-01 9.99978e-01
1.518940000e+00 9.99978e-01 9.99978e-01
1.518941000e+00 9.99978e-01 9.99978e-01
1.518942000e+00 9.99978e-01 9.99978e-01
1.518943000e+00 9.99978e-01 9.99978e-01
1.518944000e+00 9.99978e-01 9.99978e-01
1.518945000e+00 9.99978e-01 9.99978e-01
1.518946000e+00 9.99978e-01 9.99978e-01
1.518947000e+00 9.99977e-01 9.99977e-01
1.518948000e+00 9.99977e-01 9.99977e-01
1.518949000e+00 9.99977e-01 9.99977e-01
1.518950000e+00 9.99977e-01 9.99977e-01
1.518951000e+00 9.99977e-01 9.99977e-01
1.518952000e+00 9.99977e-01 9.99977e-01
1.518953000e+00 9.99977e-01 9.99977e-01
1.518954000e+00 9.99977e-01 9.99977e-01
1.518955000e+00 9.99977e-01 9.99977e-01
1.518956000e+00 9.99977e-01 9.99977e-01
1.518957000e+00 9.99976e-01 9.99976e-01
1.518958000e+00 9.99976e-01 9.99976e-01
1.518959000e+00 9.99976e-01 9.99976e-01
1.518960000e+00 9.99976e-01 9.99976e-01
1.518961000e+00 9.99976e-01 9.99976e-01
1.518962000e+00 9.99976e-01 9.99976e-01
1.518963000e+00 9.99976e-01 9.99976e-01
1.518964000e+00 9.99975e-01 9.99975e-01
1.518965000e+00 9.99975e-01 9.99975e-01
1.518966000e+00 9.99975e-01 9.99975e-01
1.518967000e+00 9.99975e-01 9.99975e-01
1.518968000e+00 9.99975e-01 9.99975e-01
1.518969000e+00 9.99974e-01 9.99974e-01
1.518970000e+00 9.99974e-01 9.99974e-01
1.518971000e+00 9.99974e-01 9.99974e-01
1.518972000e+00 9.99974e-01 9.99974e-01
1.518973000e+00 9.99974e-01 9.99974e-01
1.518974000e+00 9.99973e-01 9.99973e-01
1.518975000e+00 9.99973e-01 9.99973e-01
1.518976000e+00 9.99973e-01 9.99973e-01
1.518977000e+00 9.99973e-01 9.99973e-01
1.518978000e+00 9.99972e-01 9.99972e-01
1.518979000e+00 9.99972e-01 9.99972e-01
1.518980000e+00 9.99972e-01 9.99972e-01
1.518981000e+00 9.99972e-01 9.99972e-01
1.518982000e+00 9.99971e-01 9.99971e-01
1.518983000e+00 9.99971e-01 9.99971e-01
1.518984000e+00 9.99971e-01 9.99971e-01
1.518985000e+00 9.99970e-01 9.99970e-01
1.518986000e+00 9.99970e-01 9.99970e-01
1.518987000e+00 9.99970e-01 9.99970e-01
1.518988000e+00 9.99969e-01 9.99969e-01
1.518989000e+00 9.99969e-01 9.99969e-01
1.518990000e+00 9.99969e-01 9.99969e-01
1.518991000e+00 9.99968e-01 9.99968e-01
1.518992000e+00 9.99968e-01 9.99968e-01
1.518993000e+00 9.99968e-01 9.99968e-01
1.518994000e+00 9.99967e-01 9.99967e-01
1.518995000e+00 9.99967e-01 9.99967e-01
1.518996000e+00 9.99967e-01 9.99967e-01
1.518997000e+00 9.99966e-01 9.99966e-01
1.518998000e+00 9.99966e-01 9.99966e-01
1.518999000e+00 9.99965e-01 9.99965e-01
1.519000000e+00 9.99965e-01 9.99965e-01
1.519001000e+00 9.99965e-01 9.99965e-01
1.519002000e+00 9.99964e-01 9.99964e-01
1.519003000e+00 9.99964e-01 9.99964e-01
1.519004000e+00 9.99963e-01 9.99963e-01
1.519005000e+00 9.99963e-01 9.99963e-01
1.519006000e+00 9.99962e-01 9.99962e-01
1.519007000e+00 9.99962e-01 9.99962e-01
1.519008000e+00 9.99961e-01 9.99961e-01
1.519009000e+00 9.99961e-01 9.99961e-01
1.519010000e+00 9.99960e-01 9.99960e-01
1.519011000e+00 9.99960e-01 9.99960e-01
1.519012000e+00 9.99959e-01 9.99959e-01
1.519013000e+00 9.99959e-01 9.99959e-01
1.519014000e+00 9.99958e-01 9.99958e-01
1.519015000e+00 9.99957e-01 9.99957e-01
1.519016000e+00 9.99957e-01 9.99957e-01
1.519017000e+00 9.99956e-01 9.99956e-01
1.519018000e+00 9.99956e-01 9.99956e-01
1.519019000e+00 9.99955e-01 9.99955e-01
1.519020000e+00 9.99954e-01 9.99954e-01
1.519021000e+00 9.99954e-01 9.99954e-01
1.519022000e+00 9.99953e-01 9.99953e-01
1.519023000e+00 9.99952e-01 9.99952e-01
1.519024000e+00 9.99951e-01 9.99951e-01
1.519025000e+00 9.99951e-01 9.99951e-01
1.519026000e+00 9.99950e-01 9.99950e-01
1.519027000e+00 9.99949e-01 9.99949e-01
1.519028000e+00 9.99948e-01 9.99948e-01
1.519029000e+00 9.99947e-01 9.99947e-01
1.519030000e+00 9.99946e-01 9.99946e-01
1.519031000e+00 9.99945e-01 9.99945e-01
1.519032000e+00 9.99945e-01 9.99945e-01
1.519033000e+00 9.99944e-01 9.99944e-01
1.519034000e+00 9.99943e-01 9.99943e-01
1.519035000e+00 9.99942e-01 9.99942e-01
1.519036000e+00 9.99941e-01 9.99941e-01
1.519037000e+00 9.99939e-01 9.99939e-01
1.519038000e+00 9.99938e-01 9.99938e-01
1.519039000e+00 9.99937e-01 9.99937e-01
1.519040000e+00 9.99936e-01 9.99936e-01
1.519041000e+00 9.99935e-01 9.99935e-01
1.519042000e+00 9.99934e-01 9.99934e-01
1.519043000e+00 9.99932e-01 9.99932e-01
1.519044000e+00 9.99931e-01 9.99931e-01
1.519045000e+00 9.99929e-01 9.99929e-01
1.519046000e+00 9.99928e-01 9.99928e-01
1.519047000e+00 9.99927e-01 9.99927e-01
1.519048000e+00 9.99925e-01 9.99925e-01
1.519049000e+00 9.99923e-01 9.99923e-01
1.519050000e+00 9.99922e-01 9.99922e-01
1.519051000e+00 9.99920e-01 9.99920e-01
1.519052000e+00 9.99918e-01 9.99918e-01
1.519053000e+00 9.99917e-01 9.99917e-01
1.519054000e+00 9.99915e-01 9.99915e-01
1.519055000e+00 9.99913e-01 9.99913e-01
1.519056000e+00 9.99911e-01 9.99911e-01
1.519057000e+00 9.99909e-01 9.99909e-01
1.519058000e+00 9.99907e-01 9.99907e-01
1.519059000e+00 9.99904e-01 9.99904e-01
1.519060000e+00 9.99902e-01 9.99902e-01
1.519061000e+00 9.99900e-01 9.99900e-01
1.519062000e+00 9.99897e-01 9.99897e-01
1.519063000e+00 9.99895e-01 9.99895e-01
1.519064000e+00 9.99892e-01 9.99892e-01
1.519065000e+00 9.99889e-01 9.99889e-01
1.519066000e+00 9.99886e-01 9.99886e-01
1.519067000e+00 9.99883e-01 9.99883e-01
1.519068000e+00 9.99880e-01 9.99880e-01
1.519069000e+00 9.99877e-01 9.99877e-01
1.519070000e+00 9.99873e-01 9.99873e-01
1.519071000e+00 9.99870e-01 9.99870e-01
1.519072000e+00 9.99866e-01 9.99866e-01
1.519073000e+00 9.99862e-01 9.99862e-01
1.519074000e+00 9.99858e-01 9.99858e-01
1.519075000e+00 9.99853e-01 9.99853e-01
1.519076000e+00 9.99849e-01 9.99849e-01
1.519077000e+00 9.99844e-01 9.99844e-01
1.519078000e+00 9.99839e-01 9.99839e-01
1.519079000e+00 9.99834e-01 9.99834e-01
1.519080000e+00 9.99829e-01 9.99829e-01
1.519081000e+00 9.99823e-01 9.99823e-01
1.519082000e+00 9.99817e-01 9.99817e-01
1.519083000e+00 9.99811e-01 9.99811e-01
1.519084000e+00 9.99804e-01 9.99804e-01
1.519085000e+00 9.99797e-01 9.99797e-01
1.519086000e+00 9.99790e-01 9.99790e-01
1.519087000e+00 9.99782e-01 9.99782e-01
1.519088000e+00 9.99774e-01 9.99774e-01
1.519089000e+00 9.99765e-01 9.99765e-01
1.519090000e+00 9.99756e-01 9.99756e-01
1.519091000e+00 9.99746e-01 9.99746e-01
1.519092000e+00 9.99736e-01 9.99736e-01
1.519093000e+00 9.99725e-01 9.99725e-01
1.519094000e+00 9.99713e-01 9.99713e-01
1.519095000e+00 9.99701e-01 9.99701e-01
1.519096000e+00 9.99688e-01 9.99688e-01
1.519097000e+00 9.99674e-01 9.99674e-01
1.519098000e+00 9.99659e-01 9.99659e-01
1.519099000e+00 9.99643e-01 9.99643e-01
1.519100000e+00 9.99626e-01 9.99626e-01
1.519101000e+00 9.99607e-01 9.99607e-01
1.519102000e+00 9.99587e-01 9.99587e-01
1.519103000e+00 9.99566e-01 9.99566e-01
1.519104000e+00 9.99544e-01 9.99544e-01
1.519105000e+00 9.99519e-01 9.99519e-01
1.519106000e+00 9.99493e-01 9.99493e-01
1.519107000e+00 9.99464e-01 9.99464e-01
1.519108000e+00 9.99433e-01 9.99433e-01
1.519109000e+00 9.99400e-01 9.99400e-01
1.519110000e+00 9.99364e-01 9.99364e-01
1.519111000e+00 9.99324e-01 9.99324e-01
1.519112000e+00 9.99282e-01 9.99282e-01
1.519113000e+00 9.99235e-01 9.99235e-01
1.519114000e+00 9.99184e-01 9.99184e-01
1.519115000e+00 9.99128e-01 9.99128e-01
1.519116000e+00 9.99068e-01 9.99068e-01
1.519117000e+00 9.99001e-01 9.99001e-01
1.519118000e+00 9.98928e-01 9.98928e-01
1.519119000e+00 9.98848e-01 9.98848e-01
1.519120000e+00 9.98760e-01 9.98760e-01
1.519121000e+00 9.98664e-01 9.98664e-01
1.519122000e+00 9.98558e-01 9.98558e-01
1.519123000e+00 9.98442e-01 9.98442e-01
1.519124000e+00 9.98314e-01 9.98314e-01
1.519125000e+00 9.98175e-01 9.98175e-01
1.519126000e+00 9.98022e-01 9.98022e-01
1.519127000e+00 9.97857e-01 9.97857e-01
1.519128000e+00 9.97677e-01 9.97677e-01
1.519129000e+00 9.97484e-01 9.97484e-01
1.519130000e+00 9.97277e-01 9.97277e-01
1.519131000e+00 9.97060e-01 9.97060e-01
1.519132000e+00 9.96837e-01 9.96837e-01
1.519133000e+00 9.96614e-01 9.96614e-01
1.519134000e+00 9.96407e-01 9.96407e-01
1.519135000e+00 9.96236e-01 9.96236e-01
1.519136000e+00 9.96126e-01 9.96126e-01
1.519137000e+00 9.96099e-01 9.96099e-01
1.519138000e+00 9.96160e-01 9.96160e-01
1.519139000e+00 9.96296e-01 9.96296e-01
1.519140000e+00 9.96481e-01 9.96481e-01
1.519141000e+00 9.96693e-01 9.96693e-01
1.519142000e+00 9.96914e-01 9.96914e-01
1.519143000e+00 9.97134e-01 9.97134e-01
1.519144000e+00 9.97345e-01 9.97345e-01
1.519145000e+00 9.97545e-01 9.97545e-01
1.519146000e+00 9.97733e-01 9.97733e-01
1.519147000e+00 9.97907e-01 9.97907e-01
1.519148000e+00 9.98068e-01 9.98068e-01
1.519149000e+00 9.98216e-01 9.98216e-01
1.519150000e+00 9.98351e-01 9.98351e-01
1.519151000e+00 9.98475e-01 9.98475e-01
1.519152000e+00 9.98587e-01 9.98587e-01
1.519153000e+00 9.98690e-01 9.98690e-01
1.519154000e+00 9.98784e-01 9.98784e-01
1.519155000e+00 9.98870e-01 9.98870e-01
1.519156000e+00 9.98948e-01 9.98948e-01
1.519157000e+00 9.99019e-01 9.99019e-01
1.519158000e+00 9.99084e-01 9.99084e-01
1.519159000e+00 9.99143e-01 9.99143e-01
1.519160000e+00 9.99197e-01 9.99197e-01
1.519161000e+00 9.99247e-01 9.99247e-01
1.519162000e+00 9.99293e-01 9.99293e-01
1.519163000e+00 9.99334e-01 9.99334e-01
1.519164000e+00 9.99373e-01 9.99373e-01
1.519165000e+00 9.99408e-01 9.99408e-01
1.519166000e+00 9.99441e-01 9.99441e-01
1.519167000e+00 9.99471e-01 9.99471e-01
1.519168000e+00 9.99499e-01 9.99499e-01
1.519169000e+00 9.99525e-01 9.99525e-01
1.519170000e+00 9.99549e-01 9.99549e-01
1.519171000e+00 9.99571e-01 9.99571e-01
1.519172000e+00 9.99592e-01 9.99592e-01
1.519173000e+00 9.99612e-01 9.99612e-01
1.519174000e+00 9.99630e-01 9.99630e-01
1.519175000e+00 9.99646e-01 9.99646e-01
1.519176000e+00 9.99662e-01 9.99662e-01
1.519177000e+00 9.99677e-01 9.99677e-01
1.519178000e+00 9.99691e-01 9.99691e-01
1.519179000e+00 9.99704e-01 9.99704e-01
1.519180000e+00 9.99716e-01 9.99716e-01
1.519181000e+00 9.99727e-01 9.99727e-01
1.519182000e+00 9.99738e-01 9.99738e-01
1.519183000e+00 9.99748e-01 9.99748e-01
1.519184000e+00 9.99758e-01 9.99758e-01
1.519185000e+00 9.99767e-01 9.99767e-01
1.519186000e+00 9.99776e-01 9.99776e-01
1.519187000e+00 9.99784e-01 9.99784e-01
1.519188000e+00 9.99791e-01 9.99791e-01
1.519189000e+00 9.99799e-01 9.99799e-01
1.519190000e+00 9.99805e-01 9.99805e-01
1.519191000e+00 9.99812e-01 9.99812e-01
1.519192000e+00 9.99818e-01 9.99818e-01
1.519193000e+00 9.99824e-01 9.99824e-01
1.519194000e+00 9.99830e-01 9.99830e-01
1.519195000e+00 9.99835e-01 9.99835e-01
1.519196000e+00 9.99840e-01 9.99840e-01
1.519197000e+00 9.99845e-01 9.99845e-01
1.519198000e+00 9.99850e-01 9.99850e-01
1.519199000e+00 9.99854e-01 9.99854e-01
1.519200000e+00 9.99858e-01 9.99858e-01
1.519201000e+00 9.99862e-01 9.99862e-01
1.519202000e+00 9.99866e-01 9.99866e-01
1.519203000e+00 9.99870e-01 9.99870e-01
1.519204000e+00 9.99874e-01 9.99874e-01
1.519205000e+00 9.99877e-01 9.99877e-01
1.519206000e+00 9.99880e-01 9.99880e-01
1.519207000e+00 9.99883e-01 9.99883e-01
1.519208000e+00 9.99886e-01 9.99886e-01
1.519209000e+00 9.99889e-01 9.99889e-01
1.519210000e+00 9.99892e-01 9.99892e-01
1.519211000e+00 9.99895e-01 9.99895e-01
1.519212000e+00 9.99897e-01 9.99897e-01
1.519213000e+00 9.99900e-01 9.99900e-01
1.519214000e+00 9.99902e-01 9.99902e-01
1.519215000e+00 9.99905e-01 9.99905e-01
1.519216000e+00 9.99907e-01 9.99907e-01
1.519217000e+00 9.99909e-01 9.99909e-01
1.519218000e+00 9.99911e-01 9.99911e-01
1.519219000e+00 9.99913e-01 9.99913e-01
1.519220000e+00 9.99915e-01 9.99915e-01
1.519221000e+00 9.99917e-01 9.99917e-01
1.519222000e+00 9.99918e-01 9.99918e-01
1.519223000e+00 9.99920e-01 9.99920e-01
1.519224000e+00 9.99922e-01 9.99922e-01
1.519225000e+00 9.99923e-01 9.99923e-01
1.519226000e+00 9.99925e-01 9.99925e-01
1.519227000e+00 9.99926e-01 9.99926e-01
1.519228000e+00 9.99928e-01 9.99928e-01
1.519229000e+00 9.99929e-01 9.99929e-01
1.519230000e+00 9.99931e-01 9.99931e-01
1.519231000e+00 9.99932e-01 9.99932e-01
1.519232000e+00 9.99933e-01 9.99933e-01
1.519233000e+00 9.99934e-01 9.99934e-01
1.519234000e+00 9.99936e-01 9.99936e-01
1.519235000e+00 9.99937e-01 9.99937e-01
1.519236000e+00 9.99938e-01 9.99938e-01
1.519237000e+00 9.99939e-01 9.99939e-01
1.519238000e+00 9.99940e-01 9.99940e-01
1.519239000e+00 9.99941e-01 9.99941e-01
1.519240000e+00 9.99942e-01 9.99942e-01
1.519241000e+00 9.99943e-01 9.99943e-01
1.519242000e+00 9.99944e-01 9.99944e-01
1.519243000e+00 9.99945e-01 9.99945e-01
1.519244000e+00 9.99946e-01 9.99946e-01
1.519245000e+00 9.99947e-01 9.99947e-01
1.519246000e+00 9.99948e-01 9.99948e-01
1.519247000e+00 9.99948e-01 9.99948e-01
1.519248000e+00 9.99949e-01 9.99949e-01
1.519249000e+00 9.99950e-01 9.99950e-01
1.519250000e+00 9.99951e-01 9.99951e-01
1.519251000e+00 9.99951e-01 9.99951e-01
1.519252000e+00 9.99952e-01 9.99952e-01
1.519253000e+00 9.99953e-01 9.99953e-01
1.519254000e+00 9.99953e-01 9.99953e-01
1.519255000e+00 9.99954e-01 9.99954e-01
1.519256000e+00 9.99955e-01 9.99955e-01
1.519257000e+00 9.99955e-01 9.99955e-01
1.519258000e+00 9.99956e-01 9.99956e-01
1.519259000e+00 9.99957e-01 9.99957e-01
1.519260000e+00 9.99957e-01 9.99957e-01
1.519261000e+00 9.99958e-01 9.99958e-01
1.519262000e+00 9.99958e-01 9.99958e-01
1.519263000e+00 9.99959e-01 9.99959e-01
1.519264000e+00 9.99959e-01 9.99959e-01
1.519265000e+00 9.99960e-01 9.99960e-01
1.519266000e+00 9.99960e-01 9.99960e-01
1.519267000e+00 9.99961e-01 9.99961e-01
1.519268000e+00 9.99961e-01 9.99961e-01
1.519269000e+00 9.99961e-01 9.99961e-01
1.519270000e+00 9.99962e-01 9.99962e-01
1.519271000e+00 9.99962e-01 9.99962e-01
1.519272000e+00 9.99963e-01 9.99963e-01
1.519273000e+00 9.99963e-01 9.99963e-01
1.519274000e+00 9.99963e-01 9.99963e-01
1.519275000e+00 9.99964e-01 9.99964e-01
1.519276000e+00 9.99964e-01 9.99964e-01
1.519277000e+00 9.99964e-01 9.99964e-01
1.519278000e+00 9.99965e-01 9.99965e-01
1.519279000e+00 9.99965e-01 9.99965e-01
1.519280000e+00 9.99965e-01 9.99965e-01
1.519281000e+00 9.99965e-01 9.99965e-01
1.519282000e+00 9.99966e-01 9.99966e-01
1.519283000e+00 9.99966e-01 9.99966e-01
1.519284000e+00 9.99966e-01 9.99966e-01
1.519285000e+00 9.99966e-01 9.99966e-01
1.519286000e+00 9.99966e-01 9.99966e-01
1.519287000e+00 9.99967e-01 9.99967e-01
1.519288000e+00 9.99967e-01 9.99967e-01
1.519289000e+00 9.99967e-01 9.99967e-01
1.519290000e+00 9.99967e-01 9.99967e-01
1.519291000e+00 9.99967e-01 9.99967e-01
1.519292000e+00 9.99967e-01 9.99967e-01
1.519293000e+00 9.99967e-01 9.99967e-01
1.519294000e+00 9.99967e-01 9.99967e-01
1.519295000e+00 9.99967e-01 9.99967e-01
1.519296000e+00 9.99967e-01 9.99967e-01
1.519297000e+00 9.99966e-01 9.99966e-01
1.519298000e+00 9.99966e-01 9.99966e-01
1.519299000e+00 9.99966e-01 9.99966e-01
1.519300000e+00 9.99965e-01 9.99965e-01
1.519301000e+00 9.99965e-01 9.99965e-01
1.519302000e+00 9.99965e-01 9.99965e-01
1.519303000e+00 9.99964e-01 9.99964e-01
1.519304000e+00 9.99964e-01 9.99964e-01
1.519305000e+00 9.99963e-01 9.99963e-01
1.519306000e+00 9.99962e-01 9.99962e-01
1.519307000e+00 9.99962e-01 9.99962e-01
1.519308000e+00 9.99961e-01 9.99961e-01
1.519309000e+00 9.99961e-01 9.99961e-01
1.519310000e+00 9.99960e-01 9.99960e-01
1.519311000e+00 9.99960e-01 9.99960e-01
1.519312000e+00 9.99959e-01 9.99959e-01
1.519313000e+00 9.99959e-01 9.99959e-01
1.519314000e+00 9.99959e-01 9.99959e-01
1.519315000e+00 9.99959e-01 9.99959e-01
1.519316000e+00 9.99959e-01 9.99959e-01
1.519317000e+00 9.99959e-01 9.99959e-01
1.519318000e+00 9.99958e-01 9.99958e-01
1.519319000e+00 9.99958e-01 9.99958e-01
1.519320000e+00 9.99958e-01 9.99958e-01
1.519321000e+00 9.99958e-01 9.99958e-01
1.519322000e+00 9.99958e-01 9.99958e-01
1.519323000e+00 9.99958e-01 9.99958e-01
1.519324000e+00 9.99958e-01 9.99958e-01
1.519325000e+00 9.99958e-01 9.99958e-01
1.519326000e+00 9.99958e-01 9.99958e-01
1.519327000e+00 9.99959e-01 9.99959e-01
1.519328000e+00 9.99959e-01 9.99959e-01
1.519329000e+00 9.99960e-01 9.99960e-01
1.519330000e+00 9.99961e-01 9.99961e-01
1.519331000e+00 9.99962e-01 9.99962e-01
1.519332000e+00 9.99963e-01 9.99963e-01
1.519333000e+00 9.99964e-01 9.99964e-01
1.519334000e+00 9.99965e-01 9.99965e-01
1.519335000e+00 9.99966e-01 9.99966e-01
1.519336000e+00 9.99967e-01 9.99967e-01
1.519337000e+00 9.99968e-01 9.99968e-01
1.519338000e+00 9.99969e-01 9.99969e-01
1.519339000e+00 9.99970e-01 9.99970e-01
1.519340000e+00 9.99971e-01 9.99971e-01
1.519341000e+00 9.99971e-01 9.99971e-01
1.519342000e+00 9.99972e-01 9.99972e-01
1.519343000e+00 9.99972e-01 9.99972e-01
1.519344000e+00 9.99973e-01 9.99973e-01
1.519345000e+00 9.99973e-01 9.99973e-01
1.519346000e+00 9.99974e-01 9.99974e-01
1.519347000e+00 9.99974e-01 9.99974e-01
1.519348000e+00 9.99974e-01 9.99974e-01
1.519349000e+00 9.99975e-01 9.99975e-01
1.519350000e+00 9.99975e-01 9.99975e-01
1.519351000e+00 9.99975e-01 9.99975e-01
1.519352000e+00 9.99975e-01 9.99975e-01
1.519353000e+00 9.99976e-01 9.99976e-01
1.519354000e+00 9.99976e-01 9.99976e-01
1.519355000e+00 9.99976e-01 9.99976e-01
1.519356000e+00 9.99976e-01 9.99976e-01
1.519357000e+00 9.99976e-01 9.99976e-01
1.519358000e+00 9.99976e-01 9.99976e-01
1.519359000e+00 9.99976e-01 9.99976e-01
1.519360000e+00 9.99976e-01 9.99976e-01
1.519361000e+00 9.99975e-01 9.99975e-01
1.519362000e+00 9.99975e-01 9.99975e-01
1.519363000e+00 9.99975e-01 9.99975e-01
1.519364000e+00 9.99975e-01 9.99975e-01
1.519365000e+00 9.99974e-01 9.99974e-01
1.519366000e+00 9.99974e-01 9.99974e-01
1.519367000e+00 9.99973e-01 9.99973e-01
1.519368000e+00 9.99973e-01 9.99973e-01
1.519369000e+00 9.99973e-01 9.99973e-01
1.519370000e+00 9.99972e-01 9.99972e-01
1.519371000e+00 9.99972e-01 9.99972e-01
1.519372000e+00 9.99971e-01 9.99971e-01
1.519373000e+00 9.99971e-01 9.99971e-01
1.519374000e+00 9.99971e-01 9.99971e-01
1.519375000e+00 9.99971e-01 9.99971e-01
1.519376000e+00 9.99971e-01 9.99971e-01
1.519377000e+00 9.99971e-01 9.99971e-01
1.519378000e+00 9.99972e-01 9.99972e-01
1.519379000e+00 9.99972e-01 9.99972e-01
1.519380000e+00 9.99973e-01 9.99973e-01
1.519381000e+00 9.99973e-01 9.99973e-01
1.519382000e+00 9.99974e-01 9.99974e-01
1.519383000e+00 9.99974e-01 9.99974e-01
1.519384000e+00 9.99975e-01 9.99975e-01
1.519385000e+00 9.99976e-01 9.99976e-01
1.519386000e+00 9.99976e-01 9.99976e-01
1.519387000e+00 9.99977e-01 9.99977e-01
1.519388000e+00 9.99977e-01 9.99977e-01
1.519389000e+00 9.99978e-01 9.99978e-01
1.519390000e+00 9.99978e-01 9.99978e-01
1.519391000e+00 9.99979e-01 9.99979e-01
1.519392000e+00 9.99979e-01 9.99979e-01
1.519393000e+00 9.99979e-01 9.99979e-01
1.519394000e+00 9.99980e-01 9.99980e-01
1.519395000e+00 9.99980e-01 9.99980e-01
1.519396000e+00 9.99980e-01 9.99980e-01
1.519397000e+00 9.99981e-01 9.99981e-01
1.519398000e+00 9.99981e-01 9.99981e-01
1.519399000e+00 9.99981e-01 9.99981e-01
1.519400000e+00 9.99981e-01 9.99981e-01
1.519401000e+00 9.99981e-01 9.99981e-01
1.519402000e+00 9.99981e-01 9.99981e-01
1.519403000e+00 9.99982e-01 9.99982e-01
1.519404000e+00 9.99982e-01 9.99982e-01
1.519405000e+00 9.99982e-01 9.99982e-01
1.519406000e+00 9.99982e-01 9.99982e-01
1.519407000e+00 9.99982e-01 9.99982e-01
1.519408000e+00 9.99982e-01 9.99982e-01
1.519409000e+00 9.99982e-01 9.99982e-01
1.519410000e+00 9.99982e-01 9.99982e-01
1.519411000e+00 9.99982e-01 9.99982e-01
1.519412000e+00 9.99982e-01 9.99982e-01
1.519413000e+00 9.99983e-01 9.99983e-01
1.519414000e+00 9.99983e-01 9.99983e-01
1.519415000e+00 9.99983e-01 9.99983e-01
1.519416000e+00 9.99983e-01 9.99983e-01
1.519417000e+00 9.99983e-01 9.99983e-01
1.519418000e+00 9.99983e-01 9.99983e-01
1.519419000e+00 9.99983e-01 9.99983e-01
1.519420000e+00 9.99983e-01 9.99983e-01
1.519421000e+00 9.99983e-01 9.99983e-01
1.519422000e+00 9.99983e-01 9.99983e-01
1.519423000e+00 9.99983e-01 9.99983e-01
1.519424000e+00 9.99983e-01 9.99983e-01
1.519425000e+00 9.99983e-01 9.99983e-01
1.519426000e+00 9.99983e-01 9.99983e-01
1.519427000e+00 9.99983e-01 9.99983e-01
1.519428000e+00 9.99983e-01 9.99983e-01
1.519429000e+00 9.99983e-01 9.99983e-01
1.519430000e+00 9.99983e-01 9.99983e-01
1.519431000e+00 9.99983e-01 9.99983e-01
1.519432000e+00 9.99983e-01 9.99983e-01
1.519433000e+00 9.99983e-01 9.99983e-01
1.519434000e+00 9.99983e-01 9.99983e-01
1.519435000e+00 9.99983e-01 9.99983e-01
1.519436000e+00 9.99983e-01 9.99983e-01
1.519437000e+00 9.99983e-01 9.99983e-01
1.519438000e+00 9.99983e-01 9.99983e-01
1.519439000e+00 9.99983e-01 9.99983e-01
1.519440000e+00 9.99983e-01 9.99983e-01
1.519441000e+00 9.99983e-01 9.99983e-01
1.519442000e+00 9.99983e-01 9.99983e-01
1.519443000e+00 9.99983e-01 9.99983e-01
1.519444000e+00 9.99983e-01 9.99983e-01
1.519445000e+00 9.99983e-01 9.99983e-01
1.519446000e+00 9.99982e-01 9.99982e-01
1.519447000e+00 9.99982e-01 9.99982e-01
1.519448000e+00 9.99982e-01 9.99982e-01
1.519449000e+00 9.99982e-01 9.99982e-01
1.519450000e+00 9.99982e-01 9.99982e-01
1.519451000e+00 9.99982e-01 9.99982e-01
1.519452000e+00 9.99982e-01 9.99982e-01
1.519453000e+00 9.99982e-01 9.99982e-01
1.519454000e+00 9.99982e-01 9.99982e-01
1.519455000e+00 9.99982e-01 9.99982e-01
1.519456000e+00 9.99982e-01 9.99982e-01
1.519457000e+00 9.99982e-01 9.99982e-01
1.519458000e+00 9.99982e-01 9.99982e-01
1.519459000e+00 9.99982e-01 9.99982e-01
1.519460000e+00 9.99982e-01 9.99982e-01
1.519461000e+00 9.99981e-01 9.99981e-01
1.519462000e+00 9.99981e-01 9.99981e-01
1.519463000e+00 9.99981e-01 9.99981e-01
1.519464000e+00 9.99981e-01 9.99981e-01
1.519465000e+00 9.99981e-01 9.99981e-01
1.519466000e+00 9.99981e-01 9.99981e-01
1.519467000e+00 9.99981e-01 9.99981e-01
1.519468000e+00 9.99981e-01 9.99981e-01
1.519469000e+00 9.99981e-01 9.99981e-01
1.519470000e+00 9.99981e-01 9.99981e-01
1.519471000e+00 9.99980e-01 9.99980e-01
1.519472000e+00 9.99980e-01 9.99980e-01
1.519473000e+00 9.99980e-01 9.99980e-01
1.519474000e+00 9.99980e-01 9.99980e-01
1.519475000e+00 9.99980e-01 9.99980e-01
1.519476000e+00 9.99980e-01 9.99980e-01
1.519477000e+00 9.99980e-01 9.99980e-01
1.519478000e+00 9.99979e-01 9.99979e-01
1.519479000e+00 9.99979e-01 9.99979e-01
1.519480000e+00 9.99979e-01 9.99979e-01
1.519481000e+00 9.99979e-01 9.99979e-01
1.519482000e+00 9.99979e-01 9.99979e-01
1.519483000e+00 9.99979e-01 9.99979e-01
1.519484000e+00 9.99978e-01 9.99978e-01
1.519485000e+00 9.99978e-01 9.99978e-01
1.519486000e+00 9.99978e-01 9.99978e-01
