Wavelength (nm),Rx (dB),Tx (dB)
1529.819216,-13.7665016,-0.2329826
1529.821653,-14.8694653,-0.2133036
1529.824089,-16.0125409,-0.1895657
1529.826526,-17.2169123,-0.1507772
1529.828962,-18.410658,-0.1569877
1529.831399,-19.7481044,-0.1450248
1529.833835,-21.2149082,-0.1279065
1529.836272,-22.6623189,-0.1033367
1529.838708,-24.2368523,-0.1009675
1529.841145,-25.8518782,-0.1066483
1529.843581,-27.4257774,-0.0954252
1529.846018,-28.9742286,-0.108309
1529.848454,-30.7154169,-0.0921647
1529.850891,-32.3721276,-0.1000747
1529.853327,-33.6029711,-0.1130504
1529.855764,-35.0489162,-0.0974876
1529.8582,-36.055238,-0.0941681
1529.860637,-36.8111023,-0.0921028
1529.863073,-37.1683106,-0.0959799
1529.865509,-36.9617758,-0.0815397
1529.867946,-36.6028984,-0.0935729
1529.870382,-35.9758326,-0.0793132
1529.872819,-35.6632721,-0.0914807
1529.875255,-34.9739274,-0.0863078
1529.877692,-35.2595046,-0.0792043
1529.880128,-34.8249722,-0.0951649
1529.882565,-34.6385002,-0.094784
1529.885001,-34.5238813,-0.087131
1529.887438,-34.7377251,-0.0906988
1529.889874,-35.0552947,-0.0887525
1529.892311,-35.393483,-0.0883322
1529.894747,-36.0578409,-0.0841144
1529.897184,-36.7058144,-0.0759419
1529.89962,-37.9075081,-0.089184
1529.902057,-39.5156742,-0.0820656
1529.904493,-40.7687057,-0.0970319
1529.90693,-43.198122,-0.0882662
1529.909366,-46.1920006,-0.0806323
1529.911803,-47.2939218,-0.0853189
1529.914239,-47.3434344,-0.0886371
1529.916675,-45.5398545,-0.101685
1529.919112,-42.7207498,-0.0865307
1529.921548,-40.3561859,-0.0834139
1529.923985,-39.1770681,-0.0855455
1529.926421,-37.8815015,-0.086495
1529.928858,-36.9436732,-0.0930265
1529.931294,-36.2348992,-0.0938846
1529.933731,-35.6152637,-0.0910053
1529.936167,-35.3995197,-0.0923127
1529.938604,-35.3293829,-0.0861486
1529.94104,-35.6322472,-0.0780738
1529.943477,-35.9885158,-0.0895915
1529.945913,-36.0245243,-0.0957616
1529.94835,-36.4939461,-0.0928815
1529.950786,-37.4625353,-0.0963867
1529.953223,-38.3190445,-0.0990693
1529.955659,-39.5899308,-0.0956183
1529.958096,-40.5809797,-0.0897524
1529.960532,-41.338006,-0.0883582
1529.962969,-41.6235699,-0.0942962
1529.965405,-40.8548865,-0.0849915
1529.967841,-40.008379,-0.0819236
1529.970278,-39.0000982,-0.0899192
1529.972714,-37.673993,-0.0895349
1529.975151,-36.4498391,-0.0883993
1529.977587,-35.4312139,-0.0919653
1529.980024,-34.7925197,-0.0925712
1529.98246,-34.0581482,-0.087447
1529.984897,-33.6232429,-0.0907769
1529.987333,-33.3457976,-0.093116
1529.98977,-33.1557043,-0.0946663
1529.992206,-32.8699609,-0.0986682
1529.994643,-32.6160121,-0.1010776
1529.997079,-32.6670786,-0.0924317
1529.999516,-32.708397,-0.0983765
1530.001952,-32.8577536,-0.0960641
1530.004389,-33.1469773,-0.0859874
1530.006825,-33.2186833,-0.0870814
1530.009262,-33.4203006,-0.0899781
1530.011698,-33.6909678,-0.0873942
1530.014135,-33.8769903,-0.0927605
1530.016571,-34.0290506,-0.1031327
1530.019007,-33.89427,-0.097816
1530.021444,-34.129838,-0.0890637
1530.02388,-34.4419207,-0.0900939
1530.026317,-34.239371,-0.0974478
1530.028753,-33.8912804,-0.095229
1530.03119,-33.6226715,-0.0923956
1530.033626,-33.4855302,-0.0809925
1530.036063,-33.0420659,-0.089878
1530.038499,-32.6673401,-0.0893887
1530.040936,-32.5149694,-0.0964717
1530.043372,-32.3537283,-0.0937189
1530.045809,-32.3693495,-0.0970468
1530.048245,-32.4298683,-0.0941995
1530.050682,-32.5367272,-0.0915533
1530.053118,-32.6875182,-0.0965117
1530.055555,-33.01411,-0.0873071
1530.057991,-33.2821234,-0.0864266
1530.060428,-33.5903146,-0.10026
1530.062864,-33.971175,-0.0990988
1530.065301,-34.3491455,-0.0951626
1530.067737,-34.5495044,-0.0913477
1530.070173,-34.7449776,-0.0885077
1530.07261,-35.133222,-0.0904808
1530.075046,-35.0600779,-0.0893843
1530.077483,-35.3715899,-0.1025897
1530.079919,-35.1127491,-0.0913569
1530.082356,-35.5690297,-0.083953
1530.084792,-35.2986714,-0.0882638
1530.087229,-35.3126545,-0.0776152
1530.089665,-35.4392208,-0.0949757
1530.092102,-35.4961472,-0.0843944
1530.094538,-35.7925839,-0.1001526
1530.096975,-36.3857585,-0.0888167
1530.099411,-36.5486601,-0.0935805
1530.101848,-37.7839205,-0.0915224
1530.104284,-38.9784341,-0.0843234
1530.106721,-40.0285166,-0.0897091
1530.109157,-41.5374052,-0.0873281
1530.111594,-42.731136,-0.0886406
1530.11403,-44.5423707,-0.0848081
1530.116467,-43.6204169,-0.0854219
1530.118903,-42.8927322,-0.0881626
1530.121339,-41.0145386,-0.0847497
1530.123776,-39.1548774,-0.0866575
1530.126212,-37.7248987,-0.0989534
1530.128649,-36.2442195,-0.0923527
1530.131085,-34.9773358,-0.0972218
1530.133522,-34.1938879,-0.1048255
1530.135958,-33.2883828,-0.0989218
1530.138395,-33.1389645,-0.0912074
1530.140831,-32.4803766,-0.0951958
1530.143268,-32.1204079,-0.0841952
1530.145704,-31.9097864,-0.0791799
1530.148141,-32.065482,-0.0841724
1530.150577,-32.0980342,-0.0853266
1530.153014,-32.6743775,-0.0912392
1530.15545,-32.8876787,-0.0831106
1530.157887,-34.1192867,-0.0986804
1530.160323,-34.4508217,-0.0906142
1530.16276,-36.1323542,-0.090485
1530.165196,-37.8755959,-0.09362
1530.167633,-39.6241386,-0.0907012
1530.170069,-42.4328152,-0.0894956
1530.172505,-44.0725002,-0.0929145
1530.174942,-46.992744,-0.0829528
1530.177378,-46.0283031,-0.0917041
1530.179815,-44.4305008,-0.08899
1530.182251,-41.9168715,-0.0957373
1530.184688,-40.2294012,-0.0793322
1530.187124,-39.0581872,-0.0873948
1530.189561,-38.4584729,-0.1014768
1530.191997,-37.8469118,-0.0956875
1530.194434,-38.1006673,-0.0802525
1530.19687,-38.2213993,-0.0864567
1530.199307,-38.7049848,-0.0944573
1530.201743,-39.5818275,-0.0769752
1530.20418,-40.3691829,-0.0819343
1530.206616,-39.4375875,-0.073131
1530.209053,-38.7842556,-0.0810142
1530.211489,-37.6408328,-0.0766403
1530.213926,-36.161643,-0.0813105
1530.216362,-34.8034381,-0.0838009
1530.218799,-33.3172709,-0.0854721
1530.221235,-32.2276969,-0.0874917
1530.223671,-31.5877983,-0.0988207
1530.226108,-30.9648509,-0.0901713
1530.228544,-30.8293902,-0.0913347
1530.230981,-30.9636413,-0.1036366
1530.233417,-31.624103,-0.0867353
1530.235854,-32.7368968,-0.0953473
1530.23829,-34.5528711,-0.0914766
1530.240727,-37.1232285,-0.0834648
1530.243163,-38.5682074,-0.082097
1530.2456,-34.3115725,-0.0862696
1530.248036,-29.3699819,-0.0846122
1530.250473,-25.6071158,-0.0996523
1530.252909,-22.5034437,-0.0995434
1530.255346,-19.9061344,-0.1177038
1530.257782,-17.6616336,-0.1452195
1530.260219,-15.7086365,-0.1804565
1530.262655,-13.9705481,-0.2259157
1530.265092,-12.3918606,-0.2914929
1530.267528,-10.975737,-0.3678225
1530.269965,-9.7172734,-0.4691964
1530.272401,-8.5598823,-0.5835497
1530.274837,-7.5345625,-0.7251646
1530.277274,-6.5968944,-0.8936527
1530.27971,-5.7736016,-1.0855955
1530.282147,-5.030061,-1.3155614
1530.284583,-4.3574653,-1.565525
1530.28702,-3.7678023,-1.8125279
1530.289456,-3.2429204,-2.0815687
1530.291893,-2.7976059,-2.3738808
1530.294329,-2.4137747,-2.6807484
1530.296766,-2.0653219,-2.9777592
1530.299202,-1.7730159,-3.2866784
1530.301639,-1.5122665,-3.6073038
1530.304075,-1.2702126,-3.9062958
1530.306512,-1.059016,-4.2016052
1530.308948,-0.8864924,-4.481752
1530.311385,-0.7422457,-4.7521881
1530.313821,-0.6178022,-5.0063449
1530.316258,-0.515396,-5.2444248
1530.318694,-0.4212595,-5.4868705
1530.321131,-0.3333637,-5.7038674
1530.323567,-0.2623146,-5.892957
1530.326003,-0.1967904,-6.0616794
1530.32844,-0.1489007,-6.2101095
1530.330876,-0.1186496,-6.3453598
1530.333313,-0.0776876,-6.4608307
1530.335749,-0.0423783,-6.5481116
1530.338186,-0.0288555,-6.6116309
1530.340622,-0.0158787,-6.6598799
1530.343059,-0.0039393,-6.6801015
1530.345495,-0.0001489,-6.6726431
1530.347932,-0.0035792,-6.6560482
1530.350368,-0.0135128,-6.6188204
1530.352805,-0.0346109,-6.5609161
1530.355241,-0.0652897,-6.4824309
1530.357678,-0.0976699,-6.385579
1530.360114,-0.1427156,-6.2741595
1530.362551,-0.184539,-6.1363283
1530.364987,-0.2432869,-5.9802397
1530.367424,-0.2987456,-5.8025687
1530.36986,-0.3794291,-5.6085038
1530.372297,-0.4763461,-5.3997236
1530.374733,-0.5732102,-5.174678
1530.377169,-0.6907683,-4.9276603
1530.379606,-0.8285588,-4.6753382
1530.382042,-0.9772335,-4.4076008
1530.384479,-1.1484602,-4.1323576
1530.386915,-1.3570188,-3.8476922
1530.389352,-1.5536078,-3.5664271
1530.391788,-1.8280252,-3.2789027
1530.394225,-2.1217222,-2.9955369
1530.396661,-2.4598796,-2.7019898
1530.399098,-2.8085693,-2.4280693
1530.401534,-3.2043132,-2.1655423
1530.403971,-3.6601126,-1.9103212
1530.406407,-4.168463,-1.6667916
1530.408844,-4.7271961,-1.4457048
1530.41128,-5.33587,-1.2500703
1530.413717,-6.0137027,-1.0603096
1530.416153,-6.7520518,-0.9072559
1530.41859,-7.5366297,-0.7579812
1530.421026,-8.381217,-0.6375533
1530.423463,-9.2763649,-0.527573
1530.425899,-10.284186,-0.4337099
1530.428335,-11.3048861,-0.3687912
1530.430772,-12.3732376,-0.3064811
1530.433208,-13.4893126,-0.2507246
1530.435645,-14.6691794,-0.2117045
1530.438081,-15.8994692,-0.1977731
1530.440518,-17.113394,-0.16935
1530.442954,-18.340375,-0.1608272
1530.445391,-19.64159,-0.1448339
1530.447827,-20.8731238,-0.126422
1530.450264,-22.1112419,-0.1192367
1530.4527,-23.1778594,-0.1004077
1530.455137,-24.3769488,-0.1207207
1530.457573,-25.3796295,-0.1035178
1530.46001,-26.1629743,-0.0983852
1530.462446,-26.8462794,-0.1065659
1530.464883,-27.5114798,-0.1042166
1530.467319,-27.7804494,-0.0936361
1530.469756,-28.1352727,-0.0901364
1530.472192,-28.2072174,-0.106731
1530.474629,-28.3195931,-0.101494
1530.477065,-28.3369353,-0.092933
1530.479501,-28.6491166,-0.108417
1530.481938,-28.5086735,-0.0863687
1530.484374,-29.0100316,-0.0878721
1530.486811,-29.0799455,-0.0907573
1530.489247,-29.3104018,-0.091962
1530.491684,-30.1183086,-0.097955
1530.49412,-30.2583968,-0.1064812
1530.496557,-31.089807,-0.0974193
1530.498993,-31.7597247,-0.0901163
1530.50143,-32.3576309,-0.1095667
1530.503866,-33.6154059,-0.1045497
1530.506303,-34.6647434,-0.0986137
1530.508739,-35.9934042,-0.1041384
1530.511176,-37.2842649,-0.1036805
1530.513612,-38.7546326,-0.104598
1530.516049,-40.1540299,-0.1118075
1530.518485,-40.4157553,-0.1024615
1530.520922,-39.7719065,-0.0996722
1530.523358,-38.812451,-0.0972035
1530.525795,-38.1559684,-0.0770633
1530.528231,-37.0011644,-0.1031753
1530.530668,-36.2730863,-0.0852466
1530.533104,-35.7144844,-0.0929935
1530.53554,-35.6291391,-0.092337
1530.537977,-35.390015,-0.0902776
1530.540413,-35.6473253,-0.0997477
1530.54285,-35.5830494,-0.0829118
1530.545286,-35.8919983,-0.0840443
1530.547723,-36.9236057,-0.0844159
1530.550159,-36.9972621,-0.0921528
1530.552596,-37.9827566,-0.0913673
1530.555032,-39.1510251,-0.105344
1530.557469,-40.8873877,-0.0879619
1530.559905,-40.687636,-0.0846413
1530.562342,-40.8626051,-0.0997463
1530.564778,-40.6691179,-0.1030732
1530.567215,-39.8729326,-0.0928774
1530.569651,-39.1200353,-0.0860294
1530.572088,-37.4931903,-0.0902694
1530.574524,-36.4892898,-0.0974032
1530.576961,-35.5488587,-0.0950677
1530.579397,-34.8551772,-0.0891681
1530.581834,-34.097002,-0.094955
1530.58427,-33.1607533,-0.0985174
1530.586706,-32.8583834,-0.1016964
1530.589143,-32.5320608,-0.1065573
1530.591579,-32.2359777,-0.1122831
1530.594016,-32.061601,-0.0984548
1530.596452,-32.0415192,-0.0979253
1530.598889,-32.065545,-0.0928274
1530.601325,-32.1947368,-0.0859916
1530.603762,-32.578078,-0.0981831
1530.606198,-33.1312765,-0.0904792
1530.608635,-33.5049947,-0.10018
1530.611071,-33.8152883,-0.1019122
1530.613508,-34.428365,-0.093658
1530.615944,-34.9459634,-0.0778142
1530.618381,-35.5536146,-0.0930555
1530.620817,-35.8569425,-0.0998277
1530.623254,-36.292786,-0.0997443
1530.62569,-36.3069413,-0.0954095
1530.628127,-36.3908224,-0.0907765
1530.630563,-36.6067589,-0.0895662
1530.633,-36.510978,-0.0977604
1530.635436,-36.2670841,-0.1016038
1530.637872,-35.8554185,-0.0891684
1530.640309,-35.6854047,-0.0954143
1530.642745,-35.2586593,-0.1053671
1530.645182,-35.568873,-0.1055179
1530.647618,-35.6220013,-0.105888
1530.650055,-35.6513316,-0.1080408
1530.652491,-35.9801931,-0.1074051
1530.654928,-35.9945336,-0.1080149
1530.657364,-36.0752643,-0.0990065
1530.659801,-36.3742464,-0.0966238
1530.662237,-36.4887301,-0.1138429
1530.664674,-37.0384759,-0.1140749
1530.66711,-37.505568,-0.1033942
1530.669547,-37.3707679,-0.1004708
1530.671983,-37.2741814,-0.098157
1530.67442,-37.6510095,-0.0916989
1530.676856,-37.5568457,-0.1001852
1530.679293,-36.7962542,-0.0990665
1530.681729,-36.7943774,-0.097239
1530.684166,-36.7716536,-0.1006748
1530.686602,-36.5800866,-0.1019341
1530.689038,-36.2637433,-0.1047881
1530.691475,-35.9840115,-0.1001823
1530.693911,-35.8777057,-0.0988473
1530.696348,-36.1478667,-0.1001058
1530.698784,-36.5510257,-0.0965525
1530.701221,-36.9505313,-0.0927074
1530.703657,-37.442389,-0.086267
1530.706094,-38.1278793,-0.0897999
1530.70853,-39.1640648,-0.093989
1530.710967,-40.7010576,-0.0903164
1530.713403,-43.0393419,-0.0928115
1530.71584,-45.0834949,-0.1014273
1530.718276,-47.1486257,-0.1018924
1530.720713,-47.853642,-0.094105
1530.723149,-45.9674743,-0.0907267
1530.725586,-43.0502918,-0.0930962
1530.728022,-40.5787261,-0.1002705
1530.730459,-38.8334921,-0.0954823
1530.732895,-37.3647395,-0.0991191
1530.735332,-36.0082905,-0.1067616
1530.737768,-34.821639,-0.0981213
1530.740204,-34.2020451,-0.1012002
1530.742641,-33.6617945,-0.106609
1530.745077,-33.370912,-0.1009781
1530.747514,-33.10945,-0.1003205
1530.74995,-32.8625159,-0.0980648
1530.752387,-32.7792043,-0.1049255
1530.754823,-33.0304274,-0.1116804
1530.75726,-33.4363804,-0.1111805
1530.759696,-33.7456116,-0.0985788
1530.762133,-34.241796,-0.0989252
1530.764569,-34.607254,-0.0967578
1530.767006,-35.0899295,-0.1059385
1530.769442,-36.1279158,-0.0949168
1530.771879,-37.0377259,-0.0904652
1530.774315,-38.2181741,-0.1018335
1530.776752,-39.8684292,-0.1002443
1530.779188,-41.7095725,-0.0944244
1530.781625,-43.8491631,-0.0941582
1530.784061,-46.2134198,-0.0933846
1530.786498,-48.0268857,-0.0819021
1530.788934,-49.4552124,-0.087348
1530.79137,-50.8596827,-0.0956346
1530.793807,-49.1724471,-0.0971349
1530.796243,-48.4344241,-0.0929251
1530.79868,-47.6205029,-0.1014048
1530.801116,-47.2071034,-0.0962567
1530.803553,-46.280474,-0.0932437
1530.805989,-46.2367948,-0.0872963
1530.808426,-45.3549149,-0.0881817
1530.810862,-44.0855617,-0.0880611
1530.813299,-41.7475027,-0.0921614
1530.815735,-39.5165754,-0.0946766
1530.818172,-37.3184993,-0.1001814
1530.820608,-35.6066641,-0.1003177
1530.823045,-33.8987286,-0.0905309
1530.825481,-32.7631395,-0.0993934
1530.827918,-31.9321786,-0.0939705
1530.830354,-30.9571287,-0.1004457
1530.832791,-30.2336663,-0.0952889
1530.835227,-29.9241891,-0.1095969
1530.837664,-29.7768086,-0.1076648
1530.8401,-29.7091591,-0.1010444
1530.842536,-29.9748307,-0.1015378
1530.844973,-30.6892231,-0.0963149
1530.847409,-31.5747813,-0.1037393
1530.849846,-33.1080493,-0.1092442
1530.852282,-35.7366878,-0.1002336
1530.854719,-38.6496093,-0.1041114
1530.857155,-37.0043523,-0.0926301
1530.859592,-32.5881442,-0.1013566
1530.862028,-28.7151471,-0.0934037
1530.864465,-25.4997297,-0.1110451
1530.866901,-22.9392803,-0.1049664
1530.869338,-20.7033948,-0.1242259
1530.871774,-18.7843063,-0.1482794
1530.874211,-17.0232968,-0.1769877
1530.876647,-15.4823069,-0.2045528
1530.879084,-14.0585268,-0.237087
1530.88152,-12.7886239,-0.2641242
1530.883957,-11.6467035,-0.3332245
1530.886393,-10.6087629,-0.392413
1530.88883,-9.6488885,-0.4819349
1530.891266,-8.7955445,-0.567668
1530.893702,-7.9851301,-0.6719747
1530.896139,-7.3048049,-0.7697959
1530.898575,-6.6283304,-0.9068553
1530.901012,-6.060444,-1.0495422
1530.903448,-5.5052079,-1.1718193
1530.905885,-5.0460081,-1.3177663
1530.908321,-4.5812382,-1.4725019
1530.910758,-4.2097699,-1.6089034
1530.913194,-3.8757761,-1.7735066
1530.915631,-3.576421,-1.9152691
1530.918067,-3.2952475,-2.0743041
1530.920504,-3.0753901,-2.2300104
1530.92294,-2.8326304,-2.3492579
1530.925377,-2.6735541,-2.4843912
1530.927813,-2.4972564,-2.6020738
1530.93025,-2.3354696,-2.7115095
1530.932686,-2.249233,-2.819484
1530.935123,-2.1355031,-2.9142595
1530.937559,-2.0824322,-3.0151976
1530.939996,-1.9949372,-3.0733456
1530.942432,-1.9406023,-3.1214151
1530.944868,-1.9037774,-3.1577708
1530.947305,-1.8598922,-3.1929105
1530.949741,-1.8563896,-3.2043766
1530.952178,-1.8578858,-3.2032453
1530.954614,-1.8765716,-3.1812336
1530.957051,-1.9235238,-3.1463205
1530.959487,-1.9567889,-3.1055619
1530.961924,-2.044735,-3.0460378
1530.96436,-2.0979224,-2.9734504
1530.966797,-2.1938882,-2.8708748
1530.969233,-2.3147625,-2.7655598
1530.97167,-2.4447544,-2.6751875
1530.974106,-2.5911517,-2.5493544
1530.976543,-2.7955239,-2.4140166
1530.978979,-2.9674355,-2.2979514
1530.981416,-3.1766056,-2.1615314
1530.983852,-3.4447861,-2.0196003
1530.986289,-3.7147981,-1.8620119
1530.988725,-4.0160083,-1.7284338
1530.991162,-4.3637708,-1.5708921
1530.993598,-4.751418,-1.4324351
1530.996034,-5.1396071,-1.2976516
1530.998471,-5.5938602,-1.1592624
1531.000907,-6.1041783,-1.0409682
1531.003344,-6.631099,-0.9057915
1531.00578,-7.2073021,-0.8056848
1531.008217,-7.8568152,-0.7134656
1531.010653,-8.5399395,-0.6110803
1531.01309,-9.2771209,-0.5318994
1531.015526,-10.0585688,-0.4528159
1531.017963,-10.9066292,-0.3747174
1531.020399,-11.8007717,-0.3266797
1531.022836,-12.7461192,-0.2851161
1531.025272,-13.7450403,-0.2332356
1531.027709,-14.7890966,-0.2053717
1531.030145,-15.9042452,-0.1821042
1531.032582,-17.0406021,-0.1424252
1531.035018,-18.2780653,-0.1429821
1531.037455,-19.5443726,-0.1290416
1531.039891,-20.8413714,-0.1183397
1531.042328,-22.1678802,-0.122971
1531.044764,-23.5778495,-0.1241218
1531.0472,-24.978834,-0.1099426
1531.049637,-26.3289554,-0.0958951
1531.052073,-27.7044825,-0.1049308
1531.05451,-29.1269736,-0.0923241
1531.056946,-30.5716185,-0.095486
1531.059383,-31.7513882,-0.1001215
1531.061819,-32.6900008,-0.0975369
1531.064256,-33.668572,-0.1002441
1531.066692,-34.2062651,-0.0869002
1531.069129,-34.459207,-0.0894436
1531.071565,-34.4120526,-0.102655
1531.074002,-34.324013,-0.1044541
1531.076438,-34.0870888,-0.0989906
1531.078875,-33.4690086,-0.0989063
1531.081311,-32.8942312,-0.1089166
1531.083748,-32.8479403,-0.1002182
1531.086184,-32.6098303,-0.091307
1531.088621,-32.219138,-0.0926905
1531.091057,-32.1484685,-0.0967439
1531.093494,-32.1418474,-0.0982101
1531.09593,-32.0991387,-0.104194
1531.098366,-32.255748,-0.1097706
1531.100803,-32.5363984,-0.0960809
1531.103239,-32.6858248,-0.0951765
1531.105676,-33.025543,-0.0971494
1531.108112,-33.7721251,-0.0947434
1531.110549,-34.3569149,-0.0941663
1531.112985,-35.076325,-0.0856851
1531.115422,-35.9251302,-0.09342
1531.117858,-36.756768,-0.099485
1531.120295,-37.7514729,-0.0980284
1531.122731,-39.0679999,-0.1118395
1531.125168,-40.2583274,-0.1085798
1531.127604,-41.9282311,-0.0975842
1531.130041,-44.1453514,-0.0937043
1531.132477,-45.3453724,-0.0999409
1531.134914,-47.8172267,-0.1004143
1531.13735,-50.2369064,-0.1077816
1531.139787,-51.103565,-0.1174066
1531.142223,-52.6796472,-0.1048938
1531.14466,-53.513314,-0.0928076
1531.147096,-52.6604647,-0.0934345
1531.149532,-51.7696482,-0.0989448
1531.151969,-52.7459708,-0.1047747
1531.154405,-53.7175028,-0.0983862
1531.156842,-54.0448135,-0.0910337
1531.159278,-53.6580336,-0.0938789
1531.161715,-54.6837948,-0.0922625
1531.164151,-52.2062714,-0.0852611
1531.166588,-48.6886803,-0.090454
1531.169024,-46.1078589,-0.101801
1531.171461,-44.158316,-0.083556
1531.173897,-42.6062438,-0.0913245
1531.176334,-41.0449778,-0.09537
1531.17877,-39.5534684,-0.0961878
1531.181207,-38.2289321,-0.0988544
1531.183643,-37.3273251,-0.1017286
1531.18608,-36.5280619,-0.09723
1531.188516,-35.8737296,-0.0937867
1531.190953,-35.3080384,-0.1004606
1531.193389,-34.9882426,-0.1007973
1531.195826,-34.9734928,-0.1058348
1531.198262,-34.6997231,-0.1015682
1531.200699,-34.4915655,-0.094704
1531.203135,-34.446898,-0.0968817
1531.205571,-34.5818224,-0.1081071
1531.208008,-34.5437339,-0.1063097
1531.210444,-34.7825771,-0.0988363
1531.212881,-35.2583422,-0.1004388
1531.215317,-36.0017912,-0.0998964
1531.217754,-36.3911168,-0.1016285
1531.22019,-36.4795429,-0.0993312
1531.222627,-36.7204674,-0.0974017
1531.225063,-36.8545365,-0.0918305
1531.2275,-37.7747456,-0.0902059
1531.229936,-37.477681,-0.093573
1531.232373,-37.1791763,-0.1032909
1531.234809,-36.7436105,-0.1017361
1531.237246,-36.4473175,-0.0974101
1531.239682,-36.0879616,-0.1009997
1531.242119,-35.6525076,-0.1117981
1531.244555,-34.9272058,-0.0825658
1531.246992,-34.8040387,-0.0883894
1531.249428,-34.2419458,-0.0989389
1531.251865,-33.8922686,-0.0806809
1531.254301,-33.5938794,-0.0875681
1531.256737,-33.664122,-0.0938141
1531.259174,-33.6454087,-0.0839369
1531.26161,-33.5608465,-0.092403
1531.264047,-33.5710443,-0.0924937
1531.266483,-33.5925094,-0.1016092
1531.26892,-34.0473606,-0.0962803
1531.271356,-34.7075466,-0.0985316
1531.273793,-35.3303093,-0.0908411
1531.276229,-35.6366417,-0.0910238
1531.278666,-36.1301698,-0.0976473
1531.281102,-37.170837,-0.0874671
1531.283539,-37.8604058,-0.093654
1531.285975,-38.4472906,-0.0922495
1531.288412,-39.4362885,-0.0935008
1531.290848,-39.9501882,-0.0918729
1531.293285,-40.0468543,-0.0973846
1531.295721,-40.2197446,-0.0979414
1531.298158,-39.9991788,-0.0869333
1531.300594,-40.3966899,-0.0971311
1531.303031,-40.1329877,-0.1102476
1531.305467,-40.6817689,-0.0844677
1531.307903,-40.8457298,-0.1103454
1531.31034,-40.9584626,-0.1018
1531.312776,-40.9021644,-0.0904001
1531.315213,-41.6039225,-0.086515
1531.317649,-41.9195657,-0.0925929
1531.320086,-41.6554776,-0.084771
1531.322522,-42.4721143,-0.0796578
1531.324959,-43.4263092,-0.0973004
1531.327395,-43.2030288,-0.0886298
1531.329832,-41.8858641,-0.1030959
1531.332268,-40.1216225,-0.1029606
1531.334705,-39.2446876,-0.0927163
1531.337141,-37.4892476,-0.0893668
1531.339578,-36.6992121,-0.0841979
1531.342014,-35.4488455,-0.0875594
1531.344451,-34.8504876,-0.0858316
1531.346887,-33.7212164,-0.0925812
1531.349324,-32.8567953,-0.1080611
1531.35176,-32.566162,-0.0993197
1531.354197,-31.9694095,-0.0892751
1531.356633,-31.524756,-0.0945846
1531.359069,-31.429262,-0.0951058
1531.361506,-31.3300503,-0.0893124
1531.363942,-31.3104276,-0.0884036
1531.366379,-31.4963435,-0.0971472
1531.368815,-31.6865346,-0.0975495
1531.371252,-31.9568856,-0.089189
1531.373688,-32.5736749,-0.0930302
1531.376125,-33.0471985,-0.0971228
1531.378561,-33.9031727,-0.0979624
1531.380998,-34.7930868,-0.0908688
1531.383434,-35.955221,-0.1049059
1531.385871,-37.1688311,-0.0946649
1531.388307,-38.1806604,-0.1011835
1531.390744,-40.2198206,-0.0899451
1531.39318,-41.4535227,-0.0935343
1531.395617,-42.2787578,-0.0966784
1531.398053,-42.2745618,-0.0915225
1531.40049,-42.0844598,-0.0863036
1531.402926,-41.8839914,-0.0975469
1531.405363,-40.3044012,-0.0958781
1531.407799,-39.0724221,-0.0807565
1531.410235,-38.931583,-0.0982806
1531.412672,-38.7136427,-0.1012289
1531.415108,-38.3127312,-0.0899279
1531.417545,-38.1596542,-0.1142744
1531.419981,-37.2887644,-0.0945719
1531.422418,-36.5837305,-0.0906123
1531.424854,-35.6002087,-0.0917949
1531.427291,-34.3173377,-0.0983785
1531.429727,-33.2846468,-0.1082023
1531.432164,-32.2815007,-0.0940267
1531.4346,-31.4846514,-0.0933292
1531.437037,-30.5715294,-0.0932856
1531.439473,-29.9742124,-0.0959322
1531.44191,-29.6892609,-0.1015434
1531.444346,-29.4029505,-0.1053396
1531.446783,-29.3127773,-0.1105966
1531.449219,-29.8448947,-0.1063402
1531.451656,-30.8241134,-0.1072362
1531.454092,-32.3522255,-0.0979628
1531.456529,-34.8487503,-0.0901625
1531.458965,-38.658153,-0.0875152
1531.461401,-39.6998972,-0.0924997
1531.463838,-33.390103,-0.0952348
1531.466274,-28.2048258,-0.1018805
1531.468711,-24.6286158,-0.1082232
1531.471147,-21.5281959,-0.1239123
1531.473584,-19.040509,-0.1322004
1531.47602,-16.8883017,-0.1588923
1531.478457,-15.0017213,-0.2132166
1531.480893,-13.3389018,-0.2717929
1531.48333,-11.8152961,-0.3302179
1531.485766,-10.4542649,-0.4155133
1531.488203,-9.2293587,-0.5231053
1531.490639,-8.1271387,-0.6593231
1531.493076,-7.1245936,-0.805675
1531.495512,-6.2163097,-0.9855885
1531.497949,-5.4379314,-1.1893478
1531.500385,-4.7426067,-1.4262732
1531.502822,-4.1095523,-1.6710393
1531.505258,-3.5438883,-1.9359439
1531.507695,-3.071552,-2.2151914
1531.510131,-2.6398272,-2.51437
1531.512567,-2.2540616,-2.8164708
1531.515004,-1.9376882,-3.1135504
1531.51744,-1.6448043,-3.4294535
1531.519877,-1.4004964,-3.7411426
1531.522313,-1.1744869,-4.0358277
1531.52475,-0.987633,-4.3282437
1531.527186,-0.8426025,-4.6171076
1531.529623,-0.7022578,-4.8942001
1531.532059,-0.5786184,-5.1478503
1531.534496,-0.4703141,-5.3936322
1531.536932,-0.3804366,-5.6172587
